room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
958,1169,Entire home/apt,,Western Addition,22,5.0,3,1.0,180.0,2,37.76931,-122.433856,2014-05-12 16:21:07.684
3850,4921,Private room,,Inner Sunset,65,4.5,3,1.0,77.0,1,37.754021,-122.458048,2014-05-11 23:21:10.887
5021,7191,Private room,,Castro/Upper Market,3,4.5,1,1.0,171.0,1,37.762352,-122.434497,2014-05-12 13:30:56.400
5193,7476,Entire home/apt,,Nob Hill,110,5.0,2,,157.0,1,37.795468,-122.416803,2014-05-12 04:33:10.501
5841,10038,Entire home/apt,,Mission,18,4.5,3,1.0,163.0,2,37.752237,-122.422209,2014-05-12 18:00:57.169
5858,8904,Entire home/apt,,Bernal Heights,104,5.0,2,2.0,281.0,5,37.745112,-122.421018,2014-05-12 19:27:11.070
7918,21994,Private room,,Haight Ashbury,10,4.0,2,1.0,73.0,7,37.76669,-122.452505,2014-05-12 20:30:06.024
8014,22402,Private room,,Outer Mission,17,4.5,1,1.0,51.0,2,37.730746,-122.448409,2014-05-12 04:58:24.266
8142,21994,Private room,,Haight Ashbury,0,,2,1.0,77.0,7,37.764872,-122.451828,2014-05-12 17:44:03.181
8339,24215,Entire home/apt,,Western Addition,21,5.0,4,2.0,443.0,4,37.773147,-122.436077,2014-05-12 12:37:24.421
8384,24449,Private room,,Mission,1,,2,1.0,140.0,1,37.749884,-122.418432,2014-05-12 16:31:42.888
8567,25601,Entire home/apt,,Western Addition,7,5.0,6,2.0,281.0,3,37.784707,-122.445554,2014-05-12 10:13:10.367
8727,26657,Entire home/apt,,Noe Valley,5,5.0,4,1.0,309.0,1,37.751336,-122.432593,2014-05-12 00:27:28.104
8739,7149,Private room,,Mission,223,5.0,3,1.0,135.0,1,37.755592,-122.423657,2014-05-12 01:26:11.909
8775,27037,Entire home/apt,,Mission,6,5.0,4,2.0,191.0,2,37.75174,-122.409421,2014-05-12 04:25:11.194
9225,29674,Entire home/apt,,Potrero Hill,104,5.0,2,1.0,140.0,1,37.76241,-122.405179,2014-05-11 23:17:16.463
10251,35199,Entire home/apt,,Mission,159,5.0,6,2.0,236.0,3,37.758743,-122.413272,2014-05-11 23:26:46.177
10816,38836,Entire home/apt,,Nob Hill,6,5.0,3,0.0,185.0,3,37.791534,-122.416417,2014-05-12 03:51:37.748
10819,38836,Entire home/apt,,Marina,8,4.5,8,3.0,503.0,3,37.800601,-122.425045,2014-05-12 04:06:00.460
10824,38836,Entire home/apt,,Western Addition,8,5.0,7,3.0,290.0,3,37.77355,-122.424362,2014-05-12 04:30:05.646
10828,38836,Entire home/apt,,Haight Ashbury,6,4.5,4,1.0,192.0,3,37.769725,-122.43878,2014-05-12 04:48:45.808
10829,38836,Entire home/apt,,Marina,2,4.5,6,2.0,331.0,3,37.800273,-122.424755,2014-05-12 04:53:22.067
10832,38836,Entire home/apt,,Downtown/Civic Center,3,5.0,2,1.0,185.0,7,37.785739,-122.407977,2014-05-12 05:08:58.022
10834,38836,Entire home/apt,,Inner Sunset,2,4.5,4,,139.0,3,37.764719,-122.454095,2014-05-12 05:20:20.906
10840,38836,Entire home/apt,,Inner Sunset,7,5.0,8,3.0,277.0,3,37.764502,-122.45381,2014-05-12 07:33:45.074
10842,38836,Entire home/apt,,Nob Hill,3,4.5,3,,185.0,3,37.791457,-122.415806,2014-05-12 07:43:29.090
11319,40148,Entire home/apt,,Nob Hill,3,5.0,3,1.0,264.0,3,37.792588,-122.414816,2014-05-12 03:08:31.318
11395,42266,Entire home/apt,,Bernal Heights,23,5.0,3,1.0,219.0,2,37.747133,-122.420643,2014-05-12 11:11:51.216
11490,42681,Private room,,Nob Hill,34,5.0,2,1.0,156.0,2,37.790731,-122.41283,2014-05-12 19:27:42.676
11825,44499,Private room,,Haight Ashbury,159,4.5,2,1.0,71.0,2,37.774814,-122.437846,2014-05-12 02:37:49.959
12006,45408,Entire home/apt,,Potrero Hill,9,5.0,8,3.0,365.0,4,37.763419,-122.394335,2014-05-12 19:47:58.864
12041,21994,Private room,,Haight Ashbury,2,4.0,1,1.0,100.0,7,37.770258,-122.445682,2014-05-11 23:17:30.458
12042,21994,Private room,,Haight Ashbury,1,4.0,3,1.0,107.0,7,37.768706,-122.447309,2014-05-11 23:21:38.631
12522,18431,Private room,,Castro/Upper Market,208,5.0,1,1.0,77.0,2,37.760722,-122.428153,2014-05-12 20:08:40.349
12584,49383,Entire home/apt,,Inner Sunset,10,4.5,4,2.0,213.0,4,37.762031,-122.45455,2014-05-12 01:51:58.973
13027,50769,Entire home/apt,,Potrero Hill,66,4.5,2,1.0,112.0,5,37.761015,-122.396646,2014-05-12 19:33:06.796
13422,7705,Entire home/apt,,Bernal Heights,20,5.0,4,2.0,185.0,2,37.746832,-122.419776,2014-05-12 09:25:03.306
