room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8275551,43637656,Private room,,Noe Valley,2,4.5,1.0,1.0,150.0,1.0,37.75504,-122.436991,2015-10-21 20:20:36.392791
7492644,19712385,Private room,,Mission,1,5.0,1.0,1.0,158.0,7.0,37.76573,-122.420998,2015-10-22 14:03:56.911672
7874331,12577791,Entire home/apt,,North Beach,1,5.0,4.0,1.0,210.0,3.0,37.804867,-122.413897,2015-10-21 20:40:48.390205
3808193,397255,Entire home/apt,,Inner Sunset,6,4.0,2.0,1.0,175.0,5.0,37.765165,-122.473778,2015-10-21 23:16:34.772688
1433296,7703152,Entire home/apt,,Castro/Upper Market,50,5.0,,,165.0,,37.767148,-122.431923,2015-10-21 19:09:19.106351
1226596,4307164,Private room,,Bernal Heights,77,4.5,2.0,1.0,99.0,3.0,37.734889,-122.426413,2015-10-22 23:22:11.601219
6694154,9078058,Private room,,Russian Hill,3,4.5,2.0,1.0,244.0,1.0,37.797688,-122.418831,2015-10-22 12:44:27.157233
208714,1027819,Entire home/apt,,Downtown/Civic Center,63,5.0,2.0,1.0,173.0,2.0,37.789448,-122.412303,2015-10-21 21:28:45.439439
4644853,2451054,Private room,,Western Addition,9,5.0,,,139.0,3.0,37.776768,-122.428376,2015-10-21 14:59:19.540077
350666,1371063,Entire home/apt,,Western Addition,6,5.0,2.0,1.0,150.0,3.0,37.777782,-122.439244,2015-10-22 17:54:13.171894
2756856,1924599,Private room,,Western Addition,117,5.0,2.0,1.0,128.0,1.0,37.787188,-122.430333,2015-10-22 17:38:54.687155
3031785,1091811,Entire home/apt,,Glen Park,16,5.0,,,215.0,2.0,37.737634,-122.429329,2015-10-21 16:00:02.380398
1500056,8016076,Private room,,Outer Sunset,43,4.5,1.0,1.0,109.0,1.0,37.754874,-122.50722,2015-10-21 21:36:31.137703
8288356,43694355,Entire home/apt,,South of Market,0,,1.0,1.0,150.0,5.0,37.779635,-122.392923,2015-10-21 23:27:58.926633
7128710,35168494,Private room,,Twin Peaks,25,4.5,2.0,1.0,105.0,1.0,37.755536,-122.442308,2015-10-22 13:49:43.983304
1914968,8883866,Private room,,South of Market,40,4.5,1.0,1.0,125.0,2.0,37.779852,-122.395866,2015-10-21 23:51:56.258596
6514826,27061527,Entire home/apt,,Mission,11,5.0,5.0,2.0,225.0,3.0,37.762828,-122.42547,2015-10-21 22:09:10.208381
7776384,1682188,Shared room,,Parkside,3,4.0,,,60.0,1.0,37.742288,-122.486743,2015-10-21 19:03:13.375120
716641,3693414,Entire home/apt,,Western Addition,20,5.0,,,185.0,2.0,37.774219,-122.437454,2015-10-21 14:43:18.079082
504146,2486135,Entire home/apt,,Marina,15,5.0,2.0,0.0,240.0,2.0,37.805944,-122.437826,2015-10-22 00:53:31.519252
7514058,4581592,Shared room,,Outer Sunset,6,4.5,1.0,1.0,43.0,3.0,37.760077,-122.507221,2015-10-21 23:36:00.977224
5631100,7986982,Private room,,Mission,1,5.0,,,125.0,2.0,37.759447,-122.409133,2015-10-21 14:09:26.462890
3459007,43806,Shared room,,Haight Ashbury,6,5.0,,,50.0,30.0,37.769417,-122.439002,2015-10-21 17:11:19.814791
6106472,2341739,Entire home/apt,,Western Addition,1,5.0,,,340.0,3.0,37.78135,-122.430986,2015-10-21 16:02:03.418156
3769585,19318035,Entire home/apt,,Western Addition,3,5.0,,,100.0,1.0,37.774496,-122.435918,2015-10-21 19:57:49.260874
7563598,2325425,Entire home/apt,,Noe Valley,2,4.5,,,200.0,3.0,37.748234,-122.435264,2015-10-21 14:15:26.574948
653119,131329,Private room,,Western Addition,3,5.0,,,150.0,3.0,37.772029,-122.426916,2015-10-21 18:08:57.594382
6661783,31176338,Private room,,North Beach,0,,2.0,1.0,100.0,1.0,37.801779,-122.408773,2015-10-22 15:58:43.303640
1359681,6629170,Private room,,Western Addition,23,5.0,2.0,1.0,139.0,3.0,37.785385,-122.438429,2015-10-21 20:52:09.558569
2304060,4056500,Entire home/apt,,Downtown/Civic Center,33,5.0,2.0,0.0,246.0,3.0,37.787355,-122.41523,2015-10-22 17:04:55.497226
5286313,56971,Entire home/apt,,Outer Mission,0,,4.0,2.0,900.0,2.0,37.729644,-122.448703,2015-10-22 19:51:01.300489
8473735,44624288,Private room,,Outer Mission,0,,,,100.0,1.0,37.723409,-122.43653,2015-10-21 15:32:43.843144
7860532,37425993,Entire home/apt,,Downtown/Civic Center,0,,2.0,0.0,229.0,4.0,37.779607,-122.421223,2015-10-21 23:25:56.553510
4448456,21107139,Entire home/apt,,Presidio Heights,0,,2.0,1.0,395.0,2.0,37.7857,-122.459019,2015-10-22 01:32:47.764530
2395993,303169,Entire home/apt,,Twin Peaks,81,5.0,2.0,1.0,166.0,2.0,37.757525,-122.443421,2015-10-22 23:01:40.006818
3570383,17976317,Entire home/apt,,Potrero Hill,41,4.5,,,125.0,2.0,37.759539,-122.4054,2015-10-21 17:49:17.065235
1382765,2850450,Entire home/apt,,Inner Sunset,1,5.0,,,160.0,7.0,37.764801,-122.454474,2015-10-21 19:36:05.843706
6993846,6704199,Entire home/apt,,Inner Sunset,0,,,,125.0,2.0,37.753389,-122.459262,2015-10-21 15:31:44.349727
147443,709325,Entire home/apt,,Diamond Heights,46,4.5,,,230.0,,37.745988,-122.44532,2015-10-21 13:56:06.520401
7583867,1009268,Private room,,Outer Richmond,1,1.0,1.0,1.0,99.0,3.0,37.780339,-122.497464,2015-10-22 21:41:21.778494
2242739,11431326,Entire home/apt,,Bernal Heights,4,5.0,2.0,2.0,135.0,7.0,37.746494,-122.407436,2015-10-22 20:52:15.106059
4880695,25108613,Entire home/apt,,Crocker Amazon,5,4.0,,,274.0,3.0,37.711609,-122.437609,2015-10-21 19:01:08.864425
3075471,4582677,Entire home/apt,,Parkside,99,4.5,,3.0,179.0,,37.737787,-122.496415,2015-10-21 21:25:04.891262
2746118,3897525,Private room,,Western Addition,21,4.5,,,110.0,2.0,37.777382,-122.440077,2015-10-21 19:08:18.003333
7933558,29381909,Entire home/apt,,Western Addition,7,5.0,,4.0,389.0,2.0,37.784428,-122.443555,2015-10-22 00:41:00.113242
7974287,1291421,Private room,,Mission,2,5.0,2.0,1.0,89.0,3.0,37.764472,-122.418478,2015-10-21 20:46:46.162399
2361693,2821521,Private room,,Haight Ashbury,101,4.5,,,110.0,1.0,37.771606,-122.452006,2015-10-21 13:04:03.082918
3506870,17658113,Entire home/apt,,Chinatown,0,,,,189.0,3.0,37.790823,-122.407241,2015-10-21 18:36:02.843560
3042127,12556651,Entire home/apt,,Bernal Heights,9,5.0,,4.0,345.0,5.0,37.741332,-122.419663,2015-10-22 18:34:09.663778
8338871,16918812,Entire home/apt,,South of Market,1,5.0,,,500.0,2.0,37.786253,-122.391488,2015-10-21 14:38:41.164051
4604303,1933725,Entire home/apt,,Bernal Heights,0,,2.0,1.0,199.0,1.0,37.74203,-122.41803,2015-10-21 22:29:44.259895
24849,101697,Entire home/apt,,Mission,1,5.0,4.0,2.0,190.0,3.0,37.758425,-122.414591,2015-10-22 14:58:47.232888
220418,1032643,Private room,,Haight Ashbury,176,4.5,,,90.0,2.0,37.770341,-122.450223,2015-10-21 16:53:16.525356
7856587,32069244,Private room,,Russian Hill,2,5.0,1.0,1.0,80.0,1.0,37.79776,-122.419186,2015-10-23 00:18:55.932683
541588,455456,Private room,,Noe Valley,162,5.0,2.0,1.0,115.0,3.0,37.74912,-122.434815,2015-10-21 22:19:17.535625
440058,937670,Entire home/apt,,Potrero Hill,3,5.0,,3.0,394.0,2.0,37.750822,-122.400877,2015-10-22 13:42:19.313221
6001837,31154402,Entire home/apt,,Pacific Heights,8,5.0,2.0,1.0,180.0,2.0,37.796535,-122.429125,2015-10-22 22:59:16.803445
