room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2023326,7292289,Entire home/apt,,Inner Richmond,1,,6,3.0,350.0,7.0,37.783416,-122.469412,2016-08-20 05:49:13.790159
10207328,21192829,Entire home/apt,,Castro/Upper Market,2,,2,1.0,129.0,1.0,37.765413,-122.430341,2016-08-20 05:49:08.381428
3094152,4335442,Entire home/apt,,Downtown/Civic Center,14,4.5,2,0.0,125.0,2.0,37.777076,-122.421736,2016-08-20 05:49:29.289485
8005452,42265555,Entire home/apt,,Noe Valley,20,5.0,6,2.0,295.0,5.0,37.751139,-122.432326,2016-08-20 05:49:01.320367
7597291,10420628,Entire home/apt,,Western Addition,0,,3,1.0,180.0,1.0,37.774607,-122.434615,2016-08-20 05:48:59.188500
9739391,37794196,Private room,,Mission,6,3.0,1,1.0,75.0,1.0,37.76748,-122.424298,2016-08-20 05:48:55.273921
3630122,2544554,Entire home/apt,,Noe Valley,0,,6,2.0,675.0,5.0,37.751606,-122.4301,2016-08-20 05:48:53.511648
13362637,48629082,Entire home/apt,,Inner Richmond,4,5.0,6,4.0,385.0,2.0,37.77461,-122.456806,2016-08-20 05:48:21.942929
11625548,428807,Entire home/apt,,Haight Ashbury,10,4.5,4,1.0,200.0,4.0,37.775934,-122.444697,2016-08-20 05:48:19.575060
1655446,8776667,Entire home/apt,,Mission,62,4.5,6,4.0,499.0,4.0,37.752922,-122.423199,2016-08-20 05:48:08.652845
10966635,1154785,Entire home/apt,,Potrero Hill,0,,4,2.0,400.0,1.0,37.762311,-122.389106,2016-08-20 05:47:52.955075
8143404,3761922,Entire home/apt,,Western Addition,31,5.0,4,2.0,200.0,2.0,37.779478,-122.434899,2016-08-20 05:47:46.244099
702819,3608449,Private room,,Bernal Heights,80,5.0,3,1.0,129.0,,37.744085,-122.409918,2016-08-20 05:47:33.944137
1535946,8191087,Entire home/apt,,Castro/Upper Market,35,5.0,4,2.0,325.0,4.0,37.757675,-122.428123,2016-08-20 05:47:26.770667
12908848,49579667,Private room,,Western Addition,14,4.5,2,1.0,94.0,1.0,37.770906,-122.429131,2016-08-20 05:47:20.594395
4327172,1603769,Entire home/apt,,South of Market,3,5.0,2,1.0,275.0,4.0,37.778588,-122.40634,2016-08-20 05:47:19.257861
14071822,84504528,Entire home/apt,,Castro/Upper Market,1,,6,1.0,211.0,1.0,37.766682,-122.440374,2016-08-20 05:46:53.671899
1470340,1393328,Entire home/apt,,Crocker Amazon,5,5.0,3,1.0,140.0,2.0,37.710986,-122.435688,2016-08-20 05:46:51.019032
8015910,179514,Entire home/apt,,Pacific Heights,1,,4,1.0,189.0,2.0,37.791965,-122.443983,2016-08-20 05:46:41.522999
11016235,57164856,Private room,,Haight Ashbury,1,,2,1.0,79.0,1.0,37.774532,-122.446525,2016-08-20 05:46:03.181688
11240756,56261976,Entire home/apt,,Financial District,22,4.0,4,2.0,199.0,1.0,37.795986,-122.404188,2016-08-20 05:45:59.953775
10783557,44714142,Entire home/apt,,Nob Hill,0,,2,0.0,100.0,1.0,37.790087,-122.419427,2016-08-20 05:45:01.464494
9546883,44856782,Entire home/apt,,Castro/Upper Market,2,,2,0.0,150.0,7.0,37.756563,-122.431316,2016-08-20 05:44:57.553827
4236013,4820263,Private room,,Mission,0,,2,1.0,120.0,1.0,37.752773,-122.41506,2016-08-20 05:44:54.295351
166199,792371,Entire home/apt,,Castro/Upper Market,104,5.0,4,1.0,175.0,4.0,37.761936,-122.432392,2016-08-20 05:44:46.821364
14105502,31365746,Entire home/apt,,Pacific Heights,2,,2,0.0,159.0,2.0,37.791108,-122.432582,2016-08-20 05:44:45.950907
