room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
449539,1877737,Private room,,Haight Ashbury,103,5.0,2.0,1.0,165.0,3.0,37.770027,-122.441194,2016-02-19 07:32:56.190054
4440859,3773929,Entire home/apt,,Nob Hill,16,5.0,2.0,1.0,175.0,2.0,37.796468,-122.414155,2016-02-19 07:32:43.710569
4950899,687989,Private room,,Western Addition,3,4.0,2.0,1.0,105.0,5.0,37.783889,-122.441785,2016-02-19 07:32:36.570282
8253883,36471102,Private room,,Bernal Heights,18,5.0,2.0,1.0,115.0,1.0,37.744343,-122.406648,2016-02-19 07:32:31.765327
3729987,6325816,Entire home/apt,,Mission,7,5.0,2.0,1.0,199.0,2.0,37.763734,-122.418725,2016-02-19 07:32:26.823550
9939073,2629256,Entire home/apt,,Financial District,0,,3.0,2.0,700.0,1.0,37.79081,-122.403043,2016-02-19 07:32:18.919474
6836928,4486349,Entire home/apt,,South of Market,1,5.0,,3.0,550.0,2.0,37.775321,-122.407685,2016-02-19 07:32:14.015118
531494,261077,Entire home/apt,,Castro/Upper Market,27,5.0,4.0,2.0,249.0,4.0,37.768937,-122.432789,2016-02-19 07:32:08.676390
42403,127367,Entire home/apt,,Bernal Heights,5,4.5,2.0,1.0,100.0,18.0,37.733558,-122.418513,2016-02-19 07:31:09.781949
1292198,7025807,Private room,,Castro/Upper Market,84,4.5,2.0,1.0,90.0,,37.766952,-122.436617,2016-02-19 07:30:58.928028
1480015,7919343,Entire home/apt,,Haight Ashbury,37,5.0,4.0,1.0,265.0,2.0,37.767851,-122.449023,2016-02-19 07:30:54.013342
1229606,5215262,Entire home/apt,,South of Market,96,4.5,4.0,1.0,150.0,30.0,37.776298,-122.409656,2016-02-19 07:30:51.162514
9880029,33672355,Entire home/apt,,Nob Hill,0,,3.0,1.0,175.0,1.0,37.79101,-122.414135,2016-02-19 07:29:54.476418
7940010,21620,Private room,,Mission,1,5.0,1.0,1.0,160.0,5.0,37.750436,-122.413185,2016-02-19 07:29:38.454556
7904844,38767769,Private room,,South of Market,9,4.0,2.0,1.0,99.0,1.0,37.779789,-122.41232,2016-02-19 07:28:51.574239
7958278,6346492,Entire home/apt,,Downtown/Civic Center,0,,4.0,0.0,180.0,2.0,37.786592,-122.411345,2016-02-19 07:28:46.642116
57561,272890,Entire home/apt,,Bernal Heights,131,4.5,2.0,1.0,175.0,2.0,37.747203,-122.41443,2016-02-19 07:28:36.352433
2702606,13830783,Entire home/apt,,South of Market,0,,1.0,1.0,194.0,14.0,37.776601,-122.396736,2016-02-19 07:28:06.965788
5581254,5516215,Entire home/apt,,Parkside,29,4.5,4.0,2.0,149.0,3.0,37.74258,-122.48744,2016-02-19 07:26:51.102052
8848541,21575758,Private room,,Western Addition,3,4.5,2.0,1.0,99.0,1.0,37.787091,-122.427997,2016-02-19 07:26:19.725172
485245,2401961,Private room,,North Beach,4,5.0,2.0,1.0,119.0,7.0,37.803323,-122.410756,2016-02-19 07:25:45.951442
5250150,12359524,Entire home/apt,,Western Addition,10,5.0,4.0,1.0,195.0,2.0,37.778835,-122.434793,2016-02-19 07:24:13.173278
10430015,16106445,Private room,,Noe Valley,0,,2.0,1.0,80.0,1.0,37.74631,-122.436154,2016-02-19 07:24:03.819522
9845618,10722310,Entire home/apt,,Glen Park,1,5.0,4.0,3.0,475.0,4.0,37.738453,-122.428244,2016-02-19 07:23:53.441995
1370425,7108948,Entire home/apt,,Mission,39,5.0,2.0,2.0,210.0,2.0,37.748718,-122.41991,2016-02-19 07:23:31.974911
8150868,4154645,Entire home/apt,,Parkside,1,,,3.0,283.0,4.0,37.742418,-122.474138,2016-02-19 07:23:05.957937
