room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4897143,22931450,Shared room,,North Beach,93,4.5,4,1,147,,37.799263,-122.404322,43:52.8
4670847,22931450,Shared room,,North Beach,115,4.5,4,1,137,,37.79892,-122.404085,43:52.0
6750199,25714209,Shared room,,Downtown/Civic Center,4,5,2,1,145,,37.785847,-122.416518,43:43.8
11461771,9744251,Shared room,,Downtown/Civic Center,8,4,14,1,138,,37.782079,-122.421775,43:42.5
259622,329072,Shared room,,Financial District,125,4.5,4,1,90,,37.79441,-122.404725,43:39.8
785901,329072,Shared room,,Financial District,78,4.5,4,1,90,,37.793125,-122.404429,43:39.8
786506,329072,Shared room,,Financial District,83,4.5,4,1,90,,37.792597,-122.403395,43:39.8
7343277,22931450,Shared room,,North Beach,47,5,4,1,95,,37.79909,-122.406315,43:39.8
7067087,22931450,Shared room,,North Beach,59,4.5,4,1,90,,37.799257,-122.404764,43:38.5
7067681,22931450,Shared room,,North Beach,83,4.5,4,1,90,,37.79845,-122.404776,43:38.5
4902365,22931450,Shared room,,North Beach,87,4.5,4,1,90,,37.799333,-122.406286,43:38.5
12857222,329072,Shared room,,Financial District,26,4.5,4,1,90,,37.793044,-122.403238,43:38.5
4518031,22931450,Shared room,,North Beach,158,4.5,4,1,90,,37.799382,-122.405487,43:38.4
1711403,1110789,Shared room,,Western Addition,90,5,4,1,95,,37.782553,-122.443936,43:38.4
4519757,22931450,Shared room,,North Beach,129,4.5,4,1,90,,37.798939,-122.405961,43:38.4
13636171,33663709,Shared room,,Financial District,0,0,2,1,41,,37.792234,-122.393991,43:36.9
18948580,130037991,Shared room,,South of Market,0,0,3,1,42,,37.780509,-122.393418,43:36.9
4347535,3344775,Shared room,,Western Addition,0,0,1,1,400,,37.770644,-122.436452,43:34.8
2846662,9476237,Shared room,,Pacific Heights,1,0,3,1,250,,37.796174,-122.431614,43:33.4
7528301,5164455,Shared room,,Pacific Heights,1,0,1,1,250,,37.794576,-122.426172,43:33.4
14500176,3576729,Shared room,,Mission,1,0,2,1,300,,37.768049,-122.42569,43:33.4
10747952,55567217,Shared room,,Potrero Hill,0,0,2,1,200,,37.761797,-122.398136,43:31.9
11080673,20612226,Shared room,,Downtown/Civic Center,0,0,2,1,200,,37.774905,-122.420798,43:31.9
13558325,78101035,Shared room,,Outer Richmond,0,0,2,1,200,,37.782934,-122.478551,43:31.9
6557381,20163760,Shared room,,Western Addition,0,0,2,1,150,,37.778794,-122.436682,43:30.4
8404771,36471102,Shared room,,Bayview,0,0,1,1,150,,37.738795,-122.40218,43:30.4
18961274,6953465,Shared room,,South of Market,0,0,1,1,150,,37.778736,-122.410273,43:30.4
15605179,93237994,Shared room,,Outer Richmond,0,0,1,1,150,,37.776502,-122.480226,43:30.4
3821508,18776658,Shared room,,Nob Hill,16,5,3,1,159,,37.789729,-122.412503,43:30.4
