,host_id,room_type,year,count
11781,114090932,Entire home/apt,2013,
11782,114601830,Entire home/apt,2013,
11783,114699326,Entire home/apt,2013,
11784,114734955,Entire home/apt,2013,
11785,114886074,Entire home/apt,2013,
11786,115055780,Entire home/apt,2013,
11787,115229293,Entire home/apt,2013,
11788,115416158,Entire home/apt,2013,
11789,115416167,Entire home/apt,2013,
11790,115459543,Entire home/apt,2013,
11791,115526753,Entire home/apt,2013,
11792,115536929,Entire home/apt,2013,
11793,115696111,Entire home/apt,2013,
11794,115712101,Entire home/apt,2013,
11795,115809271,Entire home/apt,2013,
11796,115844862,Entire home/apt,2013,
11797,115973111,Entire home/apt,2013,
11798,116004419,Entire home/apt,2013,
11799,116104551,Entire home/apt,2013,
11800,116131062,Entire home/apt,2013,
11801,116440299,Entire home/apt,2013,
11802,116584279,Entire home/apt,2013,
11803,116611774,Entire home/apt,2013,
11804,116718773,Entire home/apt,2013,
11805,116905696,Entire home/apt,2013,
11806,117014609,Entire home/apt,2013,
11807,117047823,Entire home/apt,2013,
11808,117207450,Entire home/apt,2013,
11809,117340750,Entire home/apt,2013,
11810,117347367,Entire home/apt,2013,
11811,117348356,Entire home/apt,2013,
11812,117474501,Entire home/apt,2013,
11813,117528112,Entire home/apt,2013,
11814,117579174,Entire home/apt,2013,
11815,117689221,Entire home/apt,2013,
11816,117693832,Entire home/apt,2013,
11817,117919835,Entire home/apt,2013,
11818,117975599,Entire home/apt,2013,
11819,118057447,Entire home/apt,2013,
11820,118063500,Entire home/apt,2013,
11821,118117943,Entire home/apt,2013,
11822,118247994,Entire home/apt,2013,
11823,118412894,Entire home/apt,2013,
11824,118589131,Entire home/apt,2013,
11825,118603538,Entire home/apt,2013,
11826,118622385,Entire home/apt,2013,
11827,119032387,Entire home/apt,2013,
11828,119337366,Entire home/apt,2013,
11829,119352312,Entire home/apt,2013,
11830,119388296,Entire home/apt,2013,
11831,119478535,Entire home/apt,2013,
11832,119481494,Entire home/apt,2013,
11833,119492097,Entire home/apt,2013,
11834,119526429,Entire home/apt,2013,
11835,119635799,Entire home/apt,2013,
11836,119660115,Entire home/apt,2013,
11837,119674934,Entire home/apt,2013,
11838,119714979,Entire home/apt,2013,
11839,119843344,Entire home/apt,2013,
11840,120058364,Entire home/apt,2013,
11841,120135013,Entire home/apt,2013,
11842,120269294,Entire home/apt,2013,
11843,120429803,Entire home/apt,2013,
11844,120442701,Entire home/apt,2013,
11845,120465543,Entire home/apt,2013,
11846,120601727,Entire home/apt,2013,
11847,120614686,Entire home/apt,2013,
11848,120644707,Entire home/apt,2013,
11849,120724544,Entire home/apt,2013,
11850,120818752,Entire home/apt,2013,
11851,120949218,Entire home/apt,2013,
11852,121243245,Entire home/apt,2013,
11853,121514545,Entire home/apt,2013,
11854,121729117,Entire home/apt,2013,
11855,121910815,Entire home/apt,2013,
11856,122138209,Entire home/apt,2013,
11857,122252266,Entire home/apt,2013,
11858,122525573,Entire home/apt,2013,
11859,122571042,Entire home/apt,2013,
11860,122880067,Entire home/apt,2013,
11861,122938764,Entire home/apt,2013,
11862,123124125,Entire home/apt,2013,
11863,123312248,Entire home/apt,2013,
11864,123393026,Entire home/apt,2013,
11865,123421129,Entire home/apt,2013,
11866,123485258,Entire home/apt,2013,
11867,123579785,Entire home/apt,2013,
11868,123803777,Entire home/apt,2013,
11869,123931387,Entire home/apt,2013,
11870,123945395,Entire home/apt,2013,
11871,124051180,Entire home/apt,2013,
11872,124107325,Entire home/apt,2013,
11873,124335106,Entire home/apt,2013,
11874,124574136,Entire home/apt,2013,
11875,124594492,Entire home/apt,2013,
11876,124928168,Entire home/apt,2013,
11877,124928602,Entire home/apt,2013,
11878,124932982,Entire home/apt,2013,
11879,125064565,Entire home/apt,2013,
11880,125239174,Entire home/apt,2013,
11881,125461202,Entire home/apt,2013,
11882,125714055,Entire home/apt,2013,
11883,125735523,Entire home/apt,2013,
11884,125754366,Entire home/apt,2013,
11885,125849803,Entire home/apt,2013,
11886,126046148,Entire home/apt,2013,
11887,126169432,Entire home/apt,2013,
11888,126496085,Entire home/apt,2013,
11889,126811548,Entire home/apt,2013,
11890,127568300,Entire home/apt,2013,
11891,127574185,Entire home/apt,2013,
11892,127630958,Entire home/apt,2013,
11893,127735022,Entire home/apt,2013,
11894,127773169,Entire home/apt,2013,
11895,127788105,Entire home/apt,2013,
11896,127888148,Entire home/apt,2013,
11897,127919838,Entire home/apt,2013,
11898,128013263,Entire home/apt,2013,
11899,128018280,Entire home/apt,2013,
11900,128031052,Entire home/apt,2013,
11901,128130551,Entire home/apt,2013,
11902,128275237,Entire home/apt,2013,
11903,128377848,Entire home/apt,2013,
11904,128547746,Entire home/apt,2013,
11905,128940936,Entire home/apt,2013,
11906,129104063,Entire home/apt,2013,
11907,129215094,Entire home/apt,2013,
11908,129322883,Entire home/apt,2013,
11909,129568075,Entire home/apt,2013,
11910,129618781,Entire home/apt,2013,
11911,129643928,Entire home/apt,2013,
11912,129654034,Entire home/apt,2013,
11913,129806109,Entire home/apt,2013,
11914,129816147,Entire home/apt,2013,
11915,129904961,Entire home/apt,2013,
11916,129906767,Entire home/apt,2013,
11917,129951831,Entire home/apt,2013,
11918,130348668,Entire home/apt,2013,
11919,130467604,Entire home/apt,2013,
11920,130616261,Entire home/apt,2013,
11921,130653106,Entire home/apt,2013,
11922,130758281,Entire home/apt,2013,
11923,130909810,Entire home/apt,2013,
11924,130921045,Entire home/apt,2013,
11925,130960958,Entire home/apt,2013,
11926,131316530,Entire home/apt,2013,
11927,131876722,Entire home/apt,2013,
11928,131973210,Entire home/apt,2013,
11929,132070723,Entire home/apt,2013,
11930,132206145,Entire home/apt,2013,
11931,132257548,Entire home/apt,2013,
11932,133140422,Entire home/apt,2013,
11933,133427634,Entire home/apt,2013,
11934,133805434,Entire home/apt,2013,
11935,133894957,Entire home/apt,2013,
11936,133954112,Entire home/apt,2013,
11937,134145998,Entire home/apt,2013,
11938,134170466,Entire home/apt,2013,
11939,134176495,Entire home/apt,2013,
11940,134277393,Entire home/apt,2013,
11941,134329849,Entire home/apt,2013,
11942,134548960,Entire home/apt,2013,
11943,134915205,Entire home/apt,2013,
11944,134979059,Entire home/apt,2013,
11945,135059507,Entire home/apt,2013,
11946,135098800,Entire home/apt,2013,
11947,135099622,Entire home/apt,2013,
11948,135399558,Entire home/apt,2013,
11949,135693796,Entire home/apt,2013,
11950,135902503,Entire home/apt,2013,
11951,135936845,Entire home/apt,2013,
11952,136103114,Entire home/apt,2013,
11953,136191158,Entire home/apt,2013,
11954,136252039,Entire home/apt,2013,
11955,136263848,Entire home/apt,2013,
11956,136311374,Entire home/apt,2013,
11957,136545050,Entire home/apt,2013,
11958,136631769,Entire home/apt,2013,
11959,136697755,Entire home/apt,2013,
11960,136792470,Entire home/apt,2013,
11961,136835158,Entire home/apt,2013,
11962,137491875,Entire home/apt,2013,
11963,137534021,Entire home/apt,2013,
11964,137584663,Entire home/apt,2013,
11965,137684925,Entire home/apt,2013,
11966,137702512,Entire home/apt,2013,
11967,137719050,Entire home/apt,2013,
11968,137740313,Entire home/apt,2013,
11969,137892550,Entire home/apt,2013,
11970,137916556,Entire home/apt,2013,
11971,137990461,Entire home/apt,2013,
11972,138051904,Entire home/apt,2013,
11973,138067390,Entire home/apt,2013,
11974,138744209,Entire home/apt,2013,
11975,138966286,Entire home/apt,2013,
11976,139004053,Entire home/apt,2013,
11977,139132883,Entire home/apt,2013,
11978,139134376,Entire home/apt,2013,
11979,139315170,Entire home/apt,2013,
11980,139553832,Entire home/apt,2013,
11981,426,Private room,2013,
11982,470,Private room,2013,
11983,3163,Private room,2013,
11984,4921,Private room,2013,
11985,5974,Private room,2013,
11986,7149,Private room,2013,
11987,7191,Private room,2013,
11988,7287,Private room,2013,
11989,10135,Private room,2013,
11990,10657,Private room,2013,
11991,12161,Private room,2013,
11992,13343,Private room,2013,
11993,14855,Private room,2013,
11994,15005,Private room,2013,
11995,15648,Private room,2013,
11996,16382,Private room,2013,
11997,16516,Private room,2013,
11998,16674,Private room,2013,
11999,16866,Private room,2013,
12000,18003,Private room,2013,
12001,18431,Private room,2013,
12002,18732,Private room,2013,
12003,18914,Private room,2013,
12004,19109,Private room,2013,
12005,21620,Private room,2013,
12006,21842,Private room,2013,
12007,21994,Private room,2013,
12008,22178,Private room,2013,
12009,22402,Private room,2013,1.0
12010,22920,Private room,2013,
12011,23102,Private room,2013,
12012,23278,Private room,2013,
12013,24387,Private room,2013,
12014,24449,Private room,2013,
12015,24910,Private room,2013,
12016,25789,Private room,2013,
12017,25831,Private room,2013,1.0
12018,26383,Private room,2013,
12019,26952,Private room,2013,
12020,27064,Private room,2013,
12021,29674,Private room,2013,
12022,29896,Private room,2013,
12023,30250,Private room,2013,
12024,31339,Private room,2013,
12025,31587,Private room,2013,
12026,33826,Private room,2013,
12027,34890,Private room,2013,
12028,35012,Private room,2013,
12029,37060,Private room,2013,
12030,37961,Private room,2013,
12031,40739,Private room,2013,
12032,42681,Private room,2013,
12033,43806,Private room,2013,
12034,44282,Private room,2013,
12035,44499,Private room,2013,
12036,44555,Private room,2013,
12037,44565,Private room,2013,
12038,45650,Private room,2013,
12039,49904,Private room,2013,
12040,49963,Private room,2013,
12041,50823,Private room,2013,
12042,52637,Private room,2013,
12043,52850,Private room,2013,
12044,53314,Private room,2013,
12045,53710,Private room,2013,
12046,54608,Private room,2013,
12047,55074,Private room,2013,
12048,58473,Private room,2013,
12049,58930,Private room,2013,
12050,61103,Private room,2013,
12051,63111,Private room,2013,
12052,63995,Private room,2013,
12053,64888,Private room,2013,
12054,65551,Private room,2013,
12055,66270,Private room,2013,
12056,68425,Private room,2013,
12057,68578,Private room,2013,
12058,69475,Private room,2013,
12059,70316,Private room,2013,
12060,71975,Private room,2013,
12061,72251,Private room,2013,
12062,72464,Private room,2013,
12063,72731,Private room,2013,
12064,75978,Private room,2013,
12065,76571,Private room,2013,
12066,78610,Private room,2013,
12067,80948,Private room,2013,
12068,82757,Private room,2013,
12069,84213,Private room,2013,
12070,84358,Private room,2013,
12071,85132,Private room,2013,
12072,85504,Private room,2013,
12073,87438,Private room,2013,
12074,87791,Private room,2013,
12075,93260,Private room,2013,
12076,93431,Private room,2013,
12077,94132,Private room,2013,
12078,94461,Private room,2013,
12079,94888,Private room,2013,
12080,95081,Private room,2013,
12081,95747,Private room,2013,
12082,96055,Private room,2013,
12083,96655,Private room,2013,
12084,98733,Private room,2013,
12085,98761,Private room,2013,
12086,98867,Private room,2013,
12087,98982,Private room,2013,
12088,99128,Private room,2013,
12089,99516,Private room,2013,
12090,100567,Private room,2013,
12091,100842,Private room,2013,
12092,101803,Private room,2013,
12093,102967,Private room,2013,
12094,103339,Private room,2013,
12095,103427,Private room,2013,
12096,103839,Private room,2013,
12097,105133,Private room,2013,
12098,106005,Private room,2013,
12099,106102,Private room,2013,
12100,107595,Private room,2013,
12101,109045,Private room,2013,
12102,110043,Private room,2013,
12103,110293,Private room,2013,
12104,114321,Private room,2013,
12105,115090,Private room,2013,
12106,115827,Private room,2013,
12107,115849,Private room,2013,
12108,116319,Private room,2013,
12109,119764,Private room,2013,
12110,120887,Private room,2013,
12111,121356,Private room,2013,
12112,121959,Private room,2013,
12113,123142,Private room,2013,
12114,123429,Private room,2013,
12115,124237,Private room,2013,
12116,125497,Private room,2013,
12117,126263,Private room,2013,
12118,126975,Private room,2013,
12119,127367,Private room,2013,
12120,128003,Private room,2013,
12121,128327,Private room,2013,
12122,128498,Private room,2013,
12123,129655,Private room,2013,
12124,130003,Private room,2013,
12125,131238,Private room,2013,
12126,131329,Private room,2013,
12127,132008,Private room,2013,
12128,132373,Private room,2013,
12129,133114,Private room,2013,
12130,136060,Private room,2013,
12131,136780,Private room,2013,
12132,137168,Private room,2013,
12133,137467,Private room,2013,
12134,137977,Private room,2013,
12135,138024,Private room,2013,
12136,138245,Private room,2013,
12137,138302,Private room,2013,
12138,140012,Private room,2013,
12139,140461,Private room,2013,
12140,141399,Private room,2013,
12141,142153,Private room,2013,
12142,142263,Private room,2013,
12143,142882,Private room,2013,
12144,143822,Private room,2013,
12145,145412,Private room,2013,
12146,147099,Private room,2013,
12147,147130,Private room,2013,
12148,147372,Private room,2013,
12149,148524,Private room,2013,
12150,148927,Private room,2013,
12151,149009,Private room,2013,
12152,149208,Private room,2013,1.0
12153,149679,Private room,2013,
12154,150358,Private room,2013,
12155,151069,Private room,2013,
12156,151580,Private room,2013,
12157,151952,Private room,2013,
12158,153176,Private room,2013,
12159,153192,Private room,2013,
12160,158969,Private room,2013,
12161,159748,Private room,2013,
12162,160490,Private room,2013,
12163,160586,Private room,2013,
12164,160853,Private room,2013,
12165,165296,Private room,2013,
12166,165574,Private room,2013,
12167,165690,Private room,2013,
12168,166116,Private room,2013,
12169,167046,Private room,2013,
12170,167143,Private room,2013,
12171,168419,Private room,2013,
12172,170184,Private room,2013,
12173,170387,Private room,2013,
12174,170764,Private room,2013,
12175,170980,Private room,2013,
12176,171048,Private room,2013,
12177,172177,Private room,2013,
12178,172306,Private room,2013,
12179,172371,Private room,2013,
12180,173078,Private room,2013,
12181,180342,Private room,2013,
12182,183568,Private room,2013,
12183,185192,Private room,2013,
12184,186277,Private room,2013,
12185,189883,Private room,2013,
12186,190829,Private room,2013,
12187,191594,Private room,2013,
12188,191813,Private room,2013,
12189,191936,Private room,2013,
12190,192140,Private room,2013,
12191,194540,Private room,2013,
12192,194565,Private room,2013,
12193,196125,Private room,2013,
12194,196333,Private room,2013,
12195,199052,Private room,2013,
12196,199116,Private room,2013,
12197,200960,Private room,2013,
12198,202591,Private room,2013,
12199,204288,Private room,2013,
12200,204441,Private room,2013,
12201,210664,Private room,2013,
12202,212827,Private room,2013,
12203,212962,Private room,2013,
12204,214187,Private room,2013,
12205,214961,Private room,2013,
12206,215133,Private room,2013,
12207,215446,Private room,2013,
12208,215767,Private room,2013,
12209,215778,Private room,2013,
12210,216672,Private room,2013,
12211,216682,Private room,2013,
12212,218298,Private room,2013,
12213,224246,Private room,2013,
12214,225662,Private room,2013,
12215,227758,Private room,2013,
12216,229795,Private room,2013,
12217,230041,Private room,2013,
12218,231748,Private room,2013,
12219,232190,Private room,2013,
12220,233347,Private room,2013,
12221,233540,Private room,2013,
12222,233770,Private room,2013,
12223,233861,Private room,2013,
12224,234744,Private room,2013,
12225,234859,Private room,2013,
12226,235542,Private room,2013,
12227,235563,Private room,2013,
12228,236200,Private room,2013,
12229,236786,Private room,2013,
12230,237659,Private room,2013,
12231,237691,Private room,2013,
12232,237745,Private room,2013,
12233,238556,Private room,2013,
12234,238982,Private room,2013,
12235,239805,Private room,2013,
12236,242682,Private room,2013,
12237,243705,Private room,2013,
12238,243725,Private room,2013,
12239,244235,Private room,2013,
12240,244632,Private room,2013,
12241,248132,Private room,2013,
12242,248749,Private room,2013,
12243,249204,Private room,2013,
12244,249857,Private room,2013,
12245,250861,Private room,2013,
12246,252154,Private room,2013,
12247,252967,Private room,2013,
12248,255788,Private room,2013,
12249,256010,Private room,2013,
12250,256906,Private room,2013,
12251,257458,Private room,2013,
12252,258005,Private room,2013,
12253,258645,Private room,2013,
12254,259158,Private room,2013,
12255,260426,Private room,2013,
12256,260494,Private room,2013,
12257,261042,Private room,2013,
12258,261077,Private room,2013,
12259,261115,Private room,2013,
12260,261304,Private room,2013,
12261,261321,Private room,2013,
12262,261391,Private room,2013,
12263,263537,Private room,2013,
12264,263595,Private room,2013,
12265,264864,Private room,2013,
12266,266112,Private room,2013,
12267,266536,Private room,2013,
12268,267093,Private room,2013,
12269,268433,Private room,2013,
12270,268466,Private room,2013,
12271,268591,Private room,2013,
12272,269101,Private room,2013,
12273,269800,Private room,2013,
12274,270284,Private room,2013,
12275,270404,Private room,2013,
12276,271932,Private room,2013,
12277,274619,Private room,2013,
12278,276270,Private room,2013,
12279,276473,Private room,2013,
12280,276586,Private room,2013,
12281,277914,Private room,2013,
12282,279544,Private room,2013,
12283,279717,Private room,2013,
12284,280028,Private room,2013,
12285,280243,Private room,2013,
12286,281483,Private room,2013,
12287,281490,Private room,2013,
12288,282510,Private room,2013,
12289,282757,Private room,2013,
12290,284214,Private room,2013,
12291,285002,Private room,2013,
12292,285165,Private room,2013,
12293,285168,Private room,2013,
12294,285396,Private room,2013,
12295,287136,Private room,2013,
12296,287722,Private room,2013,
12297,287859,Private room,2013,
12298,290120,Private room,2013,
12299,290887,Private room,2013,
12300,291637,Private room,2013,
12301,292491,Private room,2013,
12302,295976,Private room,2013,
12303,296647,Private room,2013,
12304,296895,Private room,2013,
12305,297950,Private room,2013,
12306,299361,Private room,2013,
12307,301645,Private room,2013,
12308,301651,Private room,2013,
12309,303303,Private room,2013,
12310,304426,Private room,2013,
12311,304731,Private room,2013,
12312,305223,Private room,2013,
12313,305675,Private room,2013,1.0
12314,305973,Private room,2013,
12315,309720,Private room,2013,
12316,313844,Private room,2013,
12317,314068,Private room,2013,
12318,314834,Private room,2013,
12319,315886,Private room,2013,
12320,318025,Private room,2013,
12321,320555,Private room,2013,
12322,320648,Private room,2013,
12323,321410,Private room,2013,
12324,321702,Private room,2013,1.0
12325,322213,Private room,2013,
12326,322551,Private room,2013,
12327,323560,Private room,2013,
12328,323881,Private room,2013,
12329,324956,Private room,2013,
12330,325040,Private room,2013,
12331,325236,Private room,2013,
12332,325881,Private room,2013,
12333,326566,Private room,2013,
12334,329881,Private room,2013,
12335,331649,Private room,2013,
12336,332492,Private room,2013,
12337,332507,Private room,2013,
12338,332521,Private room,2013,
12339,332996,Private room,2013,
12340,333468,Private room,2013,
12341,335037,Private room,2013,
12342,335127,Private room,2013,
12343,335486,Private room,2013,
12344,337098,Private room,2013,
12345,337293,Private room,2013,
12346,337863,Private room,2013,
12347,338611,Private room,2013,
12348,338939,Private room,2013,
12349,339821,Private room,2013,
12350,340270,Private room,2013,
12351,341566,Private room,2013,
12352,345112,Private room,2013,
12353,346091,Private room,2013,
12354,346507,Private room,2013,
12355,348401,Private room,2013,
12356,350088,Private room,2013,
12357,350373,Private room,2013,
12358,351445,Private room,2013,
12359,353419,Private room,2013,
12360,354925,Private room,2013,
12361,355536,Private room,2013,
12362,355694,Private room,2013,
12363,356576,Private room,2013,
12364,359673,Private room,2013,
12365,359729,Private room,2013,
12366,360276,Private room,2013,
12367,360644,Private room,2013,
12368,361023,Private room,2013,
12369,361146,Private room,2013,2.0
12370,362507,Private room,2013,
12371,363403,Private room,2013,
12372,363701,Private room,2013,
12373,365461,Private room,2013,
12374,367015,Private room,2013,
12375,367464,Private room,2013,
12376,367963,Private room,2013,
12377,368469,Private room,2013,
12378,368896,Private room,2013,
12379,370518,Private room,2013,
12380,370581,Private room,2013,
12381,370805,Private room,2013,
12382,373220,Private room,2013,
12383,373689,Private room,2013,
12384,374225,Private room,2013,
12385,375067,Private room,2013,
12386,377744,Private room,2013,
12387,378403,Private room,2013,
12388,382545,Private room,2013,
12389,386072,Private room,2013,
12390,386645,Private room,2013,
12391,388039,Private room,2013,
12392,389286,Private room,2013,
12393,390362,Private room,2013,
12394,390781,Private room,2013,
12395,391851,Private room,2013,
12396,393033,Private room,2013,
12397,395103,Private room,2013,
12398,395569,Private room,2013,
12399,396966,Private room,2013,
12400,398141,Private room,2013,
12401,401938,Private room,2013,
12402,403810,Private room,2013,
12403,404996,Private room,2013,
12404,405332,Private room,2013,
12405,407310,Private room,2013,
12406,407585,Private room,2013,
12407,407871,Private room,2013,
12408,408266,Private room,2013,
12409,408305,Private room,2013,
12410,410426,Private room,2013,
12411,413788,Private room,2013,
12412,415207,Private room,2013,
12413,416597,Private room,2013,
12414,417366,Private room,2013,
12415,417666,Private room,2013,
12416,419026,Private room,2013,
12417,419883,Private room,2013,
12418,423348,Private room,2013,
12419,424793,Private room,2013,
12420,424969,Private room,2013,
12421,427156,Private room,2013,
12422,429214,Private room,2013,
12423,429295,Private room,2013,
12424,430450,Private room,2013,
12425,431215,Private room,2013,
12426,432164,Private room,2013,
12427,432220,Private room,2013,
12428,432948,Private room,2013,
12429,434848,Private room,2013,
12430,434960,Private room,2013,
12431,436703,Private room,2013,
12432,438083,Private room,2013,
12433,438702,Private room,2013,
12434,440177,Private room,2013,
12435,440563,Private room,2013,
12436,443754,Private room,2013,
12437,445710,Private room,2013,
12438,446698,Private room,2013,
12439,446749,Private room,2013,
12440,448358,Private room,2013,
12441,449001,Private room,2013,
12442,450111,Private room,2013,
12443,451471,Private room,2013,
12444,452579,Private room,2013,
12445,453743,Private room,2013,
12446,455456,Private room,2013,
12447,455818,Private room,2013,
12448,457436,Private room,2013,
12449,461461,Private room,2013,
12450,461851,Private room,2013,
12451,462956,Private room,2013,
12452,463637,Private room,2013,
12453,464092,Private room,2013,
12454,465520,Private room,2013,
12455,467102,Private room,2013,
12456,469934,Private room,2013,
12457,470547,Private room,2013,
12458,472485,Private room,2013,
12459,475119,Private room,2013,
12460,475974,Private room,2013,
12461,478016,Private room,2013,
12462,479857,Private room,2013,
12463,482409,Private room,2013,
12464,482426,Private room,2013,
12465,482499,Private room,2013,
12466,483486,Private room,2013,
12467,483572,Private room,2013,
12468,484257,Private room,2013,
12469,487194,Private room,2013,
12470,489362,Private room,2013,
12471,492445,Private room,2013,
12472,495037,Private room,2013,
12473,496428,Private room,2013,
12474,497930,Private room,2013,
12475,501369,Private room,2013,
12476,503845,Private room,2013,
12477,505041,Private room,2013,
12478,506220,Private room,2013,
12479,507064,Private room,2013,
12480,508380,Private room,2013,
12481,508397,Private room,2013,
12482,511458,Private room,2013,
12483,511919,Private room,2013,
12484,514390,Private room,2013,
12485,516097,Private room,2013,
12486,516404,Private room,2013,
12487,518861,Private room,2013,
12488,519058,Private room,2013,
12489,519119,Private room,2013,
12490,519291,Private room,2013,
12491,519598,Private room,2013,
12492,520543,Private room,2013,
12493,523490,Private room,2013,
12494,523790,Private room,2013,
12495,525832,Private room,2013,
12496,528016,Private room,2013,
12497,528080,Private room,2013,
12498,528249,Private room,2013,
12499,528642,Private room,2013,
12500,528745,Private room,2013,
12501,529581,Private room,2013,
12502,534319,Private room,2013,
12503,534450,Private room,2013,
12504,536745,Private room,2013,
12505,540125,Private room,2013,
12506,540478,Private room,2013,
12507,541068,Private room,2013,
12508,542499,Private room,2013,
12509,543035,Private room,2013,
12510,545214,Private room,2013,
12511,545357,Private room,2013,
12512,545754,Private room,2013,
12513,547669,Private room,2013,
12514,547722,Private room,2013,
12515,551394,Private room,2013,
12516,554399,Private room,2013,
12517,554696,Private room,2013,1.0
12518,555010,Private room,2013,
12519,559810,Private room,2013,
12520,560568,Private room,2013,
12521,560790,Private room,2013,
12522,561303,Private room,2013,
12523,563713,Private room,2013,
12524,564610,Private room,2013,
12525,565249,Private room,2013,
12526,566147,Private room,2013,
12527,567629,Private room,2013,
12528,570893,Private room,2013,
12529,570963,Private room,2013,
12530,573143,Private room,2013,
12531,573235,Private room,2013,
12532,575879,Private room,2013,
12533,576368,Private room,2013,
12534,578736,Private room,2013,
12535,578878,Private room,2013,
12536,579036,Private room,2013,
12537,579103,Private room,2013,
12538,580236,Private room,2013,
12539,580606,Private room,2013,
12540,580856,Private room,2013,
12541,583177,Private room,2013,
12542,584114,Private room,2013,
12543,586548,Private room,2013,
12544,589991,Private room,2013,
12545,590522,Private room,2013,
12546,594358,Private room,2013,
12547,595792,Private room,2013,
12548,597621,Private room,2013,
12549,598197,Private room,2013,
12550,598709,Private room,2013,
12551,599006,Private room,2013,
12552,601310,Private room,2013,
12553,602079,Private room,2013,
12554,603449,Private room,2013,
12555,604394,Private room,2013,
12556,605575,Private room,2013,
12557,608487,Private room,2013,
12558,609032,Private room,2013,
12559,609833,Private room,2013,
12560,609873,Private room,2013,
12561,610310,Private room,2013,
12562,616983,Private room,2013,
12563,618301,Private room,2013,
12564,619405,Private room,2013,
12565,620642,Private room,2013,
12566,620895,Private room,2013,
12567,622186,Private room,2013,
12568,622743,Private room,2013,
12569,624518,Private room,2013,
12570,624767,Private room,2013,
12571,627144,Private room,2013,
12572,629014,Private room,2013,
12573,629472,Private room,2013,
12574,631637,Private room,2013,
12575,631836,Private room,2013,
12576,633612,Private room,2013,
12577,633927,Private room,2013,
12578,637106,Private room,2013,
12579,638405,Private room,2013,
12580,638809,Private room,2013,
12581,640758,Private room,2013,
12582,644556,Private room,2013,
12583,644612,Private room,2013,
12584,644816,Private room,2013,
12585,644937,Private room,2013,
12586,649782,Private room,2013,
12587,650448,Private room,2013,
12588,650862,Private room,2013,
12589,651022,Private room,2013,
12590,656263,Private room,2013,
12591,657173,Private room,2013,
12592,657327,Private room,2013,
12593,658883,Private room,2013,
12594,662051,Private room,2013,
12595,662116,Private room,2013,
12596,662759,Private room,2013,
12597,664720,Private room,2013,
12598,665101,Private room,2013,
12599,665529,Private room,2013,
12600,666424,Private room,2013,
12601,668468,Private room,2013,
12602,672097,Private room,2013,
12603,672121,Private room,2013,
12604,674976,Private room,2013,
12605,676500,Private room,2013,
12606,677432,Private room,2013,1.0
12607,679093,Private room,2013,
12608,679374,Private room,2013,
12609,680144,Private room,2013,
12610,680844,Private room,2013,
12611,681462,Private room,2013,
12612,683569,Private room,2013,
12613,683903,Private room,2013,
12614,684131,Private room,2013,
12615,684178,Private room,2013,
12616,686773,Private room,2013,
12617,687989,Private room,2013,
12618,692008,Private room,2013,
12619,692611,Private room,2013,
12620,694440,Private room,2013,
12621,694725,Private room,2013,
12622,698337,Private room,2013,
12623,699459,Private room,2013,
12624,701215,Private room,2013,
12625,702376,Private room,2013,
12626,706700,Private room,2013,
12627,707579,Private room,2013,
12628,708902,Private room,2013,
12629,709151,Private room,2013,
12630,710410,Private room,2013,
12631,712870,Private room,2013,
12632,713079,Private room,2013,
12633,716683,Private room,2013,
12634,719497,Private room,2013,
12635,720864,Private room,2013,
12636,721125,Private room,2013,
12637,722990,Private room,2013,
12638,723043,Private room,2013,
12639,724406,Private room,2013,
12640,725345,Private room,2013,
12641,725417,Private room,2013,
12642,725617,Private room,2013,
12643,726263,Private room,2013,
12644,726513,Private room,2013,
12645,726539,Private room,2013,
12646,728785,Private room,2013,
12647,729211,Private room,2013,
12648,730029,Private room,2013,
12649,730606,Private room,2013,
12650,732031,Private room,2013,
12651,732264,Private room,2013,
12652,734474,Private room,2013,
12653,735631,Private room,2013,
12654,735873,Private room,2013,
12655,736185,Private room,2013,
12656,738203,Private room,2013,
12657,739859,Private room,2013,
12658,739914,Private room,2013,
12659,740688,Private room,2013,
12660,742560,Private room,2013,
12661,743399,Private room,2013,
12662,744614,Private room,2013,
12663,746941,Private room,2013,
12664,747668,Private room,2013,
12665,747752,Private room,2013,
12666,753943,Private room,2013,
12667,755589,Private room,2013,
12668,756421,Private room,2013,
12669,758924,Private room,2013,
12670,759225,Private room,2013,
12671,759568,Private room,2013,
12672,760354,Private room,2013,
12673,763635,Private room,2013,
12674,764158,Private room,2013,
12675,768007,Private room,2013,
12676,772339,Private room,2013,
12677,775963,Private room,2013,
12678,779744,Private room,2013,
12679,783438,Private room,2013,
12680,787115,Private room,2013,
12681,787947,Private room,2013,
12682,788564,Private room,2013,
12683,791230,Private room,2013,
12684,791253,Private room,2013,
12685,792515,Private room,2013,
12686,793603,Private room,2013,
12687,794940,Private room,2013,
12688,796385,Private room,2013,
12689,801740,Private room,2013,
12690,801842,Private room,2013,
12691,802614,Private room,2013,
12692,802773,Private room,2013,
12693,803812,Private room,2013,
12694,810071,Private room,2013,
12695,810374,Private room,2013,
12696,812808,Private room,2013,
12697,812915,Private room,2013,
12698,813001,Private room,2013,
12699,816604,Private room,2013,
12700,822680,Private room,2013,
12701,823378,Private room,2013,
12702,823819,Private room,2013,
12703,825290,Private room,2013,
12704,825524,Private room,2013,
12705,826171,Private room,2013,
12706,827590,Private room,2013,
