room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15633281,38163072,Shared room,,Ocean View,10,5.0,5,1.0,107.0,,37.708556,-122.46123,2017-04-08 21:21:29.476789
17130200,11186281,Shared room,,South of Market,0,0.0,4,1.0,120.0,,37.781882,-122.406216,2017-04-08 21:21:22.678432
259621,329072,Shared room,,Financial District,93,4.5,4,1.0,90.0,,37.794697,-122.403737,2017-04-08 21:21:20.683151
4890230,22931450,Shared room,,North Beach,89,4.5,4,1.0,85.0,,37.798751,-122.404756,2017-04-08 21:21:20.017155
4464347,22931450,Shared room,,North Beach,143,4.5,4,1.0,85.0,,37.798914,-122.406113,2017-04-08 21:21:20.010795
786506,329072,Shared room,,Financial District,75,4.5,4,1.0,90.0,,37.792597,-122.403395,2017-04-08 21:21:19.990418
1738190,7431192,Shared room,,South of Market,0,0.0,2,1.0,75.0,,37.77449,-122.420032,2017-04-08 21:21:19.282635
18076361,10071429,Shared room,,South of Market,0,0.0,2,1.0,77.0,,37.77881,-122.392412,2017-04-08 21:21:18.103571
4347535,3344775,Shared room,,Western Addition,0,0.0,1,1.0,400.0,,37.770644,-122.436452,2017-04-08 21:21:16.514565
2846662,9476237,Shared room,,Pacific Heights,1,0.0,3,1.0,250.0,,37.796174,-122.431614,2017-04-08 21:21:15.242688
14500176,3576729,Shared room,,Mission,1,0.0,2,1.0,300.0,,37.768049,-122.42569,2017-04-08 21:21:15.239550
7528301,5164455,Shared room,,Pacific Heights,1,0.0,1,1.0,250.0,,37.794576,-122.426172,2017-04-08 21:21:15.236560
4721183,24386248,Shared room,,Marina,4,4.5,2,1.0,199.0,,37.802986,-122.442657,2017-04-08 21:21:13.977167
10747952,55567217,Shared room,,Potrero Hill,0,0.0,2,1.0,200.0,,37.761797,-122.398136,2017-04-08 21:21:13.974532
11080673,20612226,Shared room,,Downtown/Civic Center,0,0.0,2,1.0,200.0,,37.774905,-122.420798,2017-04-08 21:21:13.971710
3238142,10512083,Shared room,,Mission,151,4.5,4,1.0,195.0,,37.755237,-122.421909,2017-04-08 21:21:13.968679
13558325,78101035,Shared room,,Outer Richmond,0,0.0,2,1.0,200.0,,37.782934,-122.478551,2017-04-08 21:21:13.963399
8404771,36471102,Shared room,,Bayview,0,0.0,1,1.0,150.0,,37.738795,-122.40218,2017-04-08 21:21:13.185175
4833664,2522761,Shared room,,Downtown/Civic Center,1,0.0,1,1.0,170.0,,37.788733,-122.413018,2017-04-08 21:21:13.182156
6557381,20163760,Shared room,,Western Addition,0,0.0,2,1.0,150.0,,37.778794,-122.436682,2017-04-08 21:21:13.179420
4081570,21170180,Shared room,,South of Market,0,0.0,1,1.0,175.0,,37.780513,-122.397095,2017-04-08 21:21:13.176841
8306266,43793752,Shared room,,South of Market,14,5.0,1,1.0,155.0,,37.779889,-122.402881,2017-04-08 21:21:13.174175
3821508,18776658,Shared room,,Nob Hill,16,5.0,3,1.0,159.0,,37.789729,-122.412503,2017-04-08 21:21:13.171404
15240406,18212060,Shared room,,Haight Ashbury,1,0.0,1,1.0,155.0,,37.776321,-122.438312,2017-04-08 21:21:13.166240
10839934,8334445,Shared room,,Western Addition,0,0.0,2,1.0,160.0,,37.774644,-122.432634,2017-04-08 21:21:13.164089
4170452,21408671,Shared room,,Inner Richmond,1,0.0,1,1.0,150.0,,37.773817,-122.469664,2017-04-08 21:21:13.160735
6750199,25714209,Shared room,,Downtown/Civic Center,4,5.0,2,1.0,110.0,,37.785847,-122.416518,2017-04-08 21:21:11.422626
9529057,5181498,Shared room,,Inner Sunset,0,0.0,1,1.0,105.0,,37.764785,-122.462207,2017-04-08 21:21:11.418434
7419076,38863639,Shared room,,Diamond Heights,0,0.0,1,1.0,120.0,,37.744062,-122.439526,2017-04-08 21:21:11.413328
16606328,4582815,Shared room,,Financial District,10,5.0,2,1.0,120.0,,37.784647,-122.399711,2017-04-08 21:21:11.411083
15218896,50696929,Shared room,,Mission,11,5.0,2,1.0,110.0,,37.763851,-122.411239,2017-04-08 21:21:11.404290
8504147,28304379,Shared room,,Mission,0,0.0,2,1.0,100.0,,37.75847,-122.407347,2017-04-08 21:21:10.225597
11021380,614348,Shared room,,Inner Sunset,1,0.0,2,1.0,99.0,,37.764562,-122.457307,2017-04-08 21:21:10.220776
10734875,55493537,Shared room,,Outer Sunset,11,5.0,2,1.0,100.0,,37.760919,-122.508477,2017-04-08 21:21:10.218641
11528376,14488206,Shared room,,Mission,0,0.0,1,1.0,100.0,,37.751365,-122.408968,2017-04-08 21:21:10.214556
8598745,45251621,Shared room,,Nob Hill,0,0.0,1,1.0,85.0,,37.79119,-122.420715,2017-04-08 21:21:10.211735
6136320,638405,Shared room,,Nob Hill,2,0.0,2,1.0,99.0,,37.793557,-122.412197,2017-04-08 21:21:10.207412
18061759,1704084,Shared room,,South of Market,0,0.0,1,1.0,100.0,,37.785447,-122.39311,2017-04-08 21:21:10.203840
11638464,61691252,Shared room,,Nob Hill,1,0.0,1,1.0,100.0,,37.794078,-122.41509,2017-04-08 21:21:10.201036
16464767,2750828,Shared room,,Mission,1,0.0,1,1.0,99.0,,37.751589,-122.421867,2017-04-08 21:21:10.198168
7181819,17018982,Shared room,,North Beach,33,5.0,1,1.0,95.0,,37.804307,-122.412341,2017-04-08 21:21:10.195376
14610133,69716994,Shared room,,Chinatown,2,0.0,1,1.0,88.0,,37.797211,-122.407981,2017-04-08 21:21:10.192398
8037572,6990092,Shared room,,Western Addition,73,5.0,2,1.0,88.0,,37.774602,-122.42991,2017-04-08 21:21:10.189531
1711403,1110789,Shared room,,Western Addition,86,5.0,3,1.0,85.0,,37.782553,-122.443936,2017-04-08 21:21:10.187255
6910758,30920210,Shared room,,South of Market,155,5.0,2,1.0,99.0,,37.775244,-122.407506,2017-04-08 21:21:10.184155
12270642,22931450,Shared room,,North Beach,24,4.5,2,1.0,69.0,,37.799248,-122.404596,2017-04-08 21:21:09.141210
11461771,9744251,Shared room,,Downtown/Civic Center,7,4.0,14,1.0,69.0,,37.782079,-122.421775,2017-04-08 21:21:09.138501
3139003,15694468,Shared room,,Mission,0,0.0,1,1.0,75.0,,37.761304,-122.408768,2017-04-08 21:21:09.135031
8377605,9744251,Shared room,,Western Addition,8,4.5,14,1.0,69.0,,37.784029,-122.423548,2017-04-08 21:21:09.132195
15418986,8491531,Shared room,,Western Addition,1,0.0,1,1.0,65.0,,37.774683,-122.434025,2017-04-08 21:21:09.126251
8256165,18682626,Shared room,,South of Market,0,0.0,1,1.0,70.0,,37.778477,-122.393829,2017-04-08 21:21:09.119987
13191340,10623716,Shared room,,South of Market,1,0.0,1,1.0,80.0,,37.774037,-122.396721,2017-04-08 21:21:09.117196
7844269,41334972,Shared room,,Mission,0,0.0,1,1.0,75.0,,37.760614,-122.422745,2017-04-08 21:21:09.112514
14040855,84133769,Shared room,,South of Market,8,5.0,1,1.0,69.0,,37.781508,-122.390068,2017-04-08 21:21:09.107601
15389724,20385008,Shared room,,Excelsior,0,0.0,3,1.0,70.0,,37.717368,-122.431864,2017-04-08 21:21:07.570725
