room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
229240,329072,Shared room,,Financial District,199,4.5,4,1,135,,37.793414,-122.403399,55:48.6
18273709,116611774,Shared room,,South of Market,0,0,4,1,105,,37.77273,-122.389283,55:37.4
1809000,7094468,Shared room,,Mission,3,5,2,1,94,,37.750933,-122.405072,55:34.5
4902365,22931450,Shared room,,North Beach,76,4.5,4,1,85,,37.799333,-122.406286,55:34.4
1738190,7431192,Shared room,,South of Market,0,0,2,1,75,,37.77449,-122.420032,55:31.8
4347535,3344775,Shared room,,Western Addition,0,0,1,1,400,,37.770644,-122.436452,55:27.9
7528301,5164455,Shared room,,Pacific Heights,1,0,1,1,250,,37.794576,-122.426172,55:26.5
14500176,3576729,Shared room,,Mission,1,0,2,1,300,,37.768049,-122.42569,55:26.5
2846662,9476237,Shared room,,Pacific Heights,1,0,3,1,250,,37.796174,-122.431614,55:26.4
10747952,55567217,Shared room,,Potrero Hill,0,0,2,1,200,,37.761797,-122.398136,55:25.0
11080673,20612226,Shared room,,Downtown/Civic Center,0,0,2,1,200,,37.774905,-122.420798,55:25.0
3238142,10512083,Shared room,,Mission,156,4.5,4,1,195,,37.755237,-122.421909,55:24.9
13558325,78101035,Shared room,,Outer Richmond,0,0,2,1,200,,37.782934,-122.478551,55:24.9
8404771,36471102,Shared room,,Bayview,0,0,1,1,150,,37.738795,-122.40218,55:24.2
4081570,21170180,Shared room,,South of Market,0,0,1,1,175,,37.780513,-122.397095,55:24.2
4833664,2522761,Shared room,,Downtown/Civic Center,1,0,1,1,170,,37.788733,-122.413018,55:24.2
8306266,43793752,Shared room,,South of Market,14,5,1,1,155,,37.779889,-122.402881,55:24.2
6557381,20163760,Shared room,,Western Addition,0,0,2,1,150,,37.778794,-122.436682,55:24.2
3821508,18776658,Shared room,,Nob Hill,16,5,3,1,159,,37.789729,-122.412503,55:24.2
10839934,8334445,Shared room,,Western Addition,0,0,2,1,160,,37.774644,-122.432634,55:24.2
4170452,21408671,Shared room,,Inner Richmond,1,0,1,1,150,,37.773817,-122.469664,55:24.2
213283,1099699,Shared room,,Mission,57,5,3,1,140,,37.756339,-122.415012,55:22.2
9529057,5181498,Shared room,,Inner Sunset,0,0,1,1,105,,37.764785,-122.462207,55:21.4
12654739,9211316,Shared room,,Nob Hill,0,0,1,1,100,,37.790782,-122.414107,55:21.4
8713608,4352266,Shared room,,South of Market,0,0,2,1,100,,37.784061,-122.405171,55:21.4
6750199,25714209,Shared room,,Downtown/Civic Center,4,5,2,1,110,,37.785847,-122.416518,55:21.4
7419076,38863639,Shared room,,Diamond Heights,0,0,1,1,120,,37.744062,-122.439526,55:21.4
16606328,4582815,Shared room,,Financial District,13,4.5,2,1,120,,37.784647,-122.399711,55:21.3
8504147,28304379,Shared room,,Mission,0,0,2,1,100,,37.75847,-122.407347,55:19.9
12720208,69161680,Shared room,,Western Addition,0,0,1,1,80,,37.780095,-122.433819,55:19.8
11528376,14488206,Shared room,,Mission,0,0,1,1,100,,37.751365,-122.408968,55:19.8
11021380,614348,Shared room,,Inner Sunset,1,0,2,1,99,,37.764562,-122.457307,55:19.8
11638464,61691252,Shared room,,Nob Hill,1,0,1,1,100,,37.794078,-122.41509,55:19.8
10734875,55493537,Shared room,,Outer Sunset,11,5,2,1,100,,37.760919,-122.508477,55:19.8
16464767,2750828,Shared room,,Mission,1,0,1,1,99,,37.751589,-122.421867,55:19.8
8598745,45251621,Shared room,,Nob Hill,0,0,1,1,85,,37.79119,-122.420715,55:19.8
14610133,69716994,Shared room,,Chinatown,4,5,1,1,88,,37.797211,-122.407981,55:19.8
8037572,6990092,Shared room,,Western Addition,77,4.5,2,1,88,,37.774602,-122.42991,55:19.8
7181819,17018982,Shared room,,North Beach,33,5,1,1,90,,37.804307,-122.412341,55:19.8
1711403,1110789,Shared room,,Western Addition,86,5,3,1,85,,37.782553,-122.443936,55:19.8
6910758,30920210,Shared room,,South of Market,166,5,2,1,99,,37.775244,-122.407506,55:19.8
8377605,9744251,Shared room,,Western Addition,8,4.5,14,1,69,,37.784029,-122.423548,55:17.8
13191340,10623716,Shared room,,South of Market,1,0,1,1,80,,37.774037,-122.396721,55:17.8
3139003,15694468,Shared room,,Mission,0,0,1,1,75,,37.761304,-122.408768,55:17.8
11461771,9744251,Shared room,,Downtown/Civic Center,7,4,14,1,69,,37.782079,-122.421775,55:17.7
12270642,22931450,Shared room,,North Beach,25,4.5,2,1,69,,37.799248,-122.404596,55:17.7
18361820,1377490,Shared room,,South of Market,0,0,1,1,80,,37.781258,-122.389336,55:17.7
8256165,18682626,Shared room,,South of Market,0,0,1,1,70,,37.778477,-122.393829,55:17.7
15418986,8491531,Shared room,,Western Addition,1,0,1,1,65,,37.774683,-122.434025,55:17.7
14040855,84133769,Shared room,,South of Market,9,5,1,1,69,,37.781508,-122.390068,55:17.7
14383718,69249358,Shared room,,Western Addition,3,5,1,1,75,,37.783098,-122.445781,55:17.7
6433637,3673651,Shared room,,Mission,3,4.5,1,1,75,,37.749619,-122.420938,55:17.7
7844269,41334972,Shared room,,Mission,0,0,1,1,75,,37.760614,-122.422745,55:16.1
8277136,7386041,Shared room,,South of Market,1,0,1,1,72,,37.778446,-122.394132,55:16.1
1566931,916362,Shared room,,Marina,22,5,1,1,75,,37.802492,-122.429525,55:16.1
5468835,16556725,Shared room,,Downtown/Civic Center,65,5,1,1,60,,37.781171,-122.421414,55:16.1
17130200,11186281,Shared room,,South of Market,0,0,4,1,60,,37.781882,-122.406216,55:16.1
14616761,43574594,Shared room,,Western Addition,2,0,1,1,70,,37.775351,-122.43464,55:16.1
15389724,20385008,Shared room,,Excelsior,0,0,3,1,70,,37.717368,-122.431864,55:16.1
7807401,22053410,Shared room,,Inner Richmond,0,0,1,1,75,,37.781333,-122.454758,55:16.1
9497143,31164141,Shared room,,Outer Richmond,0,0,1,1,67,,37.778717,-122.485166,55:16.1
12253023,5164455,Shared room,,Pacific Heights,0,0,1,1,60,,37.795361,-122.427044,55:16.0
1056844,757108,Shared room,,Financial District,105,5,1,1,75,,37.790096,-122.395933,55:16.0
11297447,22931450,Shared room,,North Beach,39,5,2,1,69,,37.798492,-122.404073,55:16.0
12205354,65392037,Shared room,,South of Market,72,4.5,2,1,80,,37.778855,-122.403632,55:16.0
14610156,69716994,Shared room,,Russian Hill,39,5,1,1,63,,37.79893,-122.410394,55:16.0
7902889,4261846,Shared room,,South of Market,94,5,1,1,75,,37.78594,-122.394088,55:16.0
12857179,329072,Shared room,,Financial District,15,4.5,4,1,45,,37.794714,-122.403286,55:14.4
12857087,329072,Shared room,,Financial District,12,4.5,4,1,45,,37.794541,-122.403149,55:14.4
785901,329072,Shared room,,Financial District,74,4.5,4,1,45,,37.793125,-122.404429,55:14.4
786492,329072,Shared room,,Financial District,76,4.5,4,1,45,,37.794208,-122.403105,55:14.4
12857011,329072,Shared room,,Financial District,10,4.5,4,1,45,,37.793246,-122.403262,55:14.4
12853799,329072,Shared room,,Financial District,19,5,4,1,45,,37.793477,-122.40335,55:14.4
259621,329072,Shared room,,Financial District,94,4.5,4,1,45,,37.794697,-122.403737,55:14.4
12857222,329072,Shared room,,Financial District,19,4.5,4,1,45,,37.793044,-122.403238,55:14.3
10070717,51673718,Shared room,,Visitacion Valley,20,4.5,1,1,45,,37.713016,-122.413767,55:14.3
241235,329072,Shared room,,Financial District,191,4.5,4,1,45,,37.792708,-122.403826,55:13.7
259622,329072,Shared room,,Financial District,122,4.5,4,1,45,,37.79441,-122.404725,55:13.7
10070425,51673718,Shared room,,Visitacion Valley,19,4.5,1,1,45,,37.714797,-122.413706,55:13.7
72444,329072,Shared room,,Financial District,191,4.5,4,1,45,,37.793088,-122.404431,55:13.7
10070413,51673718,Shared room,,Visitacion Valley,14,4.5,1,1,45,,37.714033,-122.413627,55:13.7
7746463,5697150,Shared room,,Mission,3,5,1,1,49,,37.759037,-122.418827,55:13.7
17608446,119685936,Shared room,,Western Addition,2,0,1,1,50,,37.778475,-122.430846,55:13.7
18445508,118092342,Shared room,,South of Market,0,0,1,1,50,,37.783563,-122.398691,55:13.7
786506,329072,Shared room,,Financial District,77,4.5,4,1,45,,37.792597,-122.403395,55:13.7
12274606,3838854,Shared room,,Western Addition,0,0,1,1,60,,37.776374,-122.432864,55:13.7
17647870,25272278,Shared room,,South of Market,0,0,1,1,60,,37.777734,-122.410366,55:13.7
10888070,28976328,Shared room,,Downtown/Civic Center,4,5,1,1,60,,37.779587,-122.421343,55:13.7
13636171,33663709,Shared room,,Financial District,0,0,2,1,41,,37.792234,-122.393991,55:12.8
10157431,18587332,Shared room,,Downtown/Civic Center,47,4.5,1,1,60,,37.781645,-122.412782,55:12.7
10070760,51673718,Shared room,,Visitacion Valley,28,4.5,1,1,45,,37.713184,-122.412082,55:12.7
8763529,23278,Shared room,,Mission,62,5,1,1,49,,37.757893,-122.41317,55:12.7
17478285,40297300,Shared room,,Bayview,9,5,2,1,45,,37.727202,-122.3717,55:12.7
11373583,12800886,Shared room,,South of Market,0,0,1,1,53,,37.771573,-122.389804,55:12.7
14011529,61907533,Shared room,,Mission,1,0,2,1,50,,37.760662,-122.420827,55:12.7
17445523,38502219,Shared room,,Mission,2,0,2,1,48,,37.755315,-122.417152,55:12.7
15469292,26667361,Shared room,,South of Market,23,4.5,1,1,45,,37.780702,-122.406677,55:12.7
17846929,21697127,Shared room,,South of Market,0,0,4,1,55,,37.772884,-122.392331,55:12.7
18428913,28163432,Shared room,,Castro/Upper Market,0,0,1,1,50,,37.764328,-122.434045,55:11.5
13342697,11078389,Shared room,,South of Market,0,0,1,1,50,,37.780189,-122.405091,55:11.5
70753,329072,Shared room,,Financial District,216,4.5,4,1,45,,37.79447,-122.404505,55:11.5
8763366,23278,Shared room,,Mission,70,5,1,1,49,,37.758301,-122.4128,55:11.5
17543814,36997746,Shared room,,Outer Sunset,10,4,1,1,50,,37.749887,-122.477679,55:11.5
6822747,2711732,Shared room,,Castro/Upper Market,65,5,2,1,55,,37.768191,-122.439228,55:11.5
18567322,128905277,Shared room,,South of Market,0,0,1,1,50,,37.777029,-122.41555,55:11.5
15918674,26667361,Shared room,,South of Market,31,4,1,1,45,,37.779416,-122.408511,55:11.5
5196399,23278,Shared room,,Mission,118,5,1,1,49,,37.756869,-122.414603,55:11.5
15009918,5215966,Shared room,,Outer Sunset,6,5,1,1,45,,37.754143,-122.493243,55:11.5
15422181,21430100,Shared room,,Inner Sunset,51,4.5,1,1,50,,37.763636,-122.458262,55:11.5
17371171,36997746,Shared room,,Outer Sunset,5,5,1,1,56,,37.751359,-122.477392,55:11.5
