room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14756524,26647424,Shared room,,Mission,0,0.0,1,1.0,34.0,,37.769089,-122.423983,2017-03-13 03:01:19.472343
14953903,73070632,Shared room,,Outer Mission,1,0.0,1,1.0,38.0,,37.711821,-122.451119,2017-03-13 03:01:19.470183
16098282,38163072,Shared room,,Ocean View,7,5.0,5,1.0,39.0,,37.708714,-122.464761,2017-03-13 03:01:19.464887
16207952,93169520,Shared room,,Mission,0,0.0,2,1.0,11.0,,37.752139,-122.420752,2017-03-13 03:01:19.462684
10070425,51673718,Shared room,,Visitacion Valley,18,4.5,1,1.0,40.0,,37.714797,-122.413706,2017-03-13 03:01:19.460086
14951985,56387030,Shared room,,Lakeshore,2,0.0,1,1.0,28.0,,37.715527,-122.47448,2017-03-13 03:01:18.091943
4519780,22931450,Shared room,,North Beach,112,4.5,4,1.0,38.0,,37.798829,-122.404739,2017-03-13 03:01:18.088441
15070409,1677122,Shared room,,Parkside,13,4.5,3,1.0,35.0,,37.745895,-122.481741,2017-03-13 03:01:18.084520
11037074,16256090,Shared room,,Western Addition,0,0.0,1,1.0,25.0,,37.786261,-122.425218,2017-03-13 03:01:18.079754
15089524,59611846,Shared room,,Parkside,7,5.0,3,1.0,35.0,,37.74565,-122.482072,2017-03-13 03:01:18.076340
16207317,17216757,Shared room,,Potrero Hill,1,0.0,2,1.0,40.0,,37.763454,-122.396656,2017-03-13 03:01:18.072014
4902444,22931450,Shared room,,North Beach,72,4.5,4,1.0,38.0,,37.798451,-122.404453,2017-03-13 03:01:18.067025
12525238,66654641,Shared room,,Ocean View,15,5.0,1,1.0,40.0,,37.713954,-122.467717,2017-03-13 03:01:18.061410
7856089,7405062,Shared room,,South of Market,0,0.0,1,1.0,38.0,,37.774591,-122.394297,2017-03-13 03:01:18.055926
16368004,104582772,Shared room,,Chinatown,1,0.0,1,1.0,35.0,,37.794285,-122.406048,2017-03-13 03:01:18.053868
15253799,33663709,Shared room,,Financial District,0,0.0,1,1.0,34.0,,37.792248,-122.393271,2017-03-13 03:01:18.050472
16125990,81226014,Shared room,,Outer Sunset,0,0.0,1,1.0,35.0,,37.758811,-122.489634,2017-03-13 03:01:18.048274
17478285,40297300,Shared room,,Bayview,4,5.0,2,1.0,30.0,,37.727202,-122.3717,2017-03-13 03:01:18.041806
16020972,85575849,Shared room,,Inner Richmond,0,0.0,2,1.0,36.0,,37.77856,-122.461652,2017-03-13 03:01:18.038624
