room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6187113,1257432,Entire home/apt,,Western Addition,1,4.0,,3.0,475.0,5.0,37.774927,-122.437703,2016-03-20 08:24:07.468961
6557381,20163760,Shared room,,Western Addition,0,,2.0,1.0,150.0,1.0,37.778794,-122.436682,2016-03-20 08:24:05.052205
7696468,23968721,Entire home/apt,,Russian Hill,0,,4.0,1.0,200.0,3.0,37.80643,-122.419876,2016-03-20 08:24:02.572111
591431,727246,Entire home/apt,,Mission,8,4.0,,3.0,485.0,2.0,37.750657,-122.423492,2016-03-20 08:23:57.799609
10929929,12447246,Entire home/apt,,Potrero Hill,0,,2.0,1.0,900.0,1.0,37.757643,-122.393808,2016-03-20 08:23:49.852257
5606842,28163432,Private room,,Castro/Upper Market,63,5.0,2.0,1.0,125.0,1.0,37.763398,-122.43442,2016-03-20 08:23:38.639562
2585167,13236139,Entire home/apt,,Haight Ashbury,10,5.0,2.0,1.0,200.0,2.0,37.772676,-122.43961,2016-03-20 08:23:19.134114
10827932,3808018,Entire home/apt,,Noe Valley,1,5.0,4.0,1.0,200.0,2.0,37.744296,-122.426994,2016-03-20 08:23:13.888239
8848449,46335453,Entire home/apt,,Bernal Heights,2,4.5,2.0,1.0,120.0,1.0,37.748287,-122.404856,2016-03-20 08:23:08.131940
10862608,56271528,Entire home/apt,,Outer Richmond,0,,4.0,1.0,175.0,5.0,37.780788,-122.491208,2016-03-20 08:23:01.721566
10899353,20523130,Entire home/apt,,Western Addition,3,4.5,2.0,0.0,149.0,2.0,37.773715,-122.423535,2016-03-20 08:22:58.583531
1547477,3977854,Entire home/apt,,Western Addition,12,5.0,2.0,0.0,110.0,30.0,37.780365,-122.424103,2016-03-20 08:22:52.395540
8524982,28784940,Private room,,North Beach,23,5.0,2.0,1.0,175.0,2.0,37.802979,-122.410036,2016-03-20 08:22:47.651596
3073038,2259758,Private room,,Castro/Upper Market,16,5.0,2.0,1.0,135.0,3.0,37.758394,-122.440844,2016-03-20 08:22:24.330301
799025,4207489,Private room,,Twin Peaks,0,,1.0,1.0,75.0,1.0,37.748092,-122.452834,2016-03-20 08:22:15.533078
11535184,21376860,Entire home/apt,,Marina,0,,4.0,1.0,466.0,3.0,37.797636,-122.433613,2016-03-20 08:22:13.144570
7402811,23746368,Entire home/apt,,Russian Hill,2,5.0,1.0,0.0,395.0,1.0,37.798884,-122.422064,2016-03-20 08:21:05.810521
7734079,6848474,Entire home/apt,,Outer Mission,7,4.5,4.0,2.0,131.0,2.0,37.721298,-122.444034,2016-03-20 08:20:54.449999
10931776,15240982,Private room,,Downtown/Civic Center,2,3.5,1.0,1.0,70.0,1.0,37.789001,-122.412081,2016-03-20 08:20:48.654051
1455937,1620468,Private room,,Bayview,9,4.5,1.0,1.0,95.0,30.0,37.734037,-122.392155,2016-03-20 08:20:40.612578
81158,439589,Entire home/apt,,Western Addition,5,4.5,3.0,1.0,100.0,30.0,37.784627,-122.446164,2016-03-20 08:20:38.076491
3309722,5459289,Entire home/apt,,Glen Park,111,5.0,2.0,1.0,200.0,2.0,37.738805,-122.425214,2016-03-20 08:20:27.559986
2233416,11166407,Entire home/apt,,Marina,15,5.0,3.0,1.0,295.0,30.0,37.801522,-122.431126,2016-03-20 08:20:24.240614
8760326,33746893,Entire home/apt,,Excelsior,0,,5.0,2.0,170.0,4.0,37.726988,-122.42334,2016-03-20 08:20:00.320816
11016886,57168434,Private room,,South of Market,0,,2.0,1.0,100.0,1.0,37.779245,-122.406904,2016-03-20 08:19:34.746041
10789643,3768206,Entire home/apt,,Nob Hill,0,,2.0,0.0,600.0,2.0,37.791926,-122.414974,2016-03-20 08:19:31.845933
9149812,1552636,Private room,,Mission,17,5.0,2.0,1.0,103.0,2.0,37.757409,-122.40796,2016-03-20 08:19:25.444645
5406893,28028214,Entire home/apt,,Pacific Heights,0,,,3.0,550.0,2.0,37.792076,-122.446028,2016-03-20 08:19:13.157382
6373849,9965793,Entire home/apt,,Chinatown,2,4.0,2.0,1.0,146.0,30.0,37.791,-122.406318,2016-03-20 08:19:07.535171
9028460,47129003,Entire home/apt,,Marina,11,4.5,2.0,1.0,110.0,2.0,37.800992,-122.426083,2016-03-20 08:18:53.225939
2166328,2345833,Entire home/apt,,Western Addition,15,4.5,4.0,2.0,175.0,1.0,37.787526,-122.440466,2016-03-20 08:18:23.959527
10576099,54558801,Entire home/apt,,Marina,0,,4.0,2.0,170.0,2.0,37.800746,-122.427034,2016-03-20 08:18:13.655204
1095355,6018115,Entire home/apt,,Pacific Heights,40,5.0,2.0,1.0,165.0,,37.791019,-122.431123,2016-03-20 08:18:11.579853
10544737,54376687,Entire home/apt,,Noe Valley,1,5.0,4.0,2.0,189.0,2.0,37.745046,-122.431328,2016-03-20 08:17:51.892291
2764137,5885828,Entire home/apt,,Bernal Heights,84,4.5,,2.0,190.0,7.0,37.748195,-122.407369,2016-03-20 08:17:17.610207
3486460,6884446,Private room,,Potrero Hill,88,5.0,2.0,1.0,133.0,1.0,37.757269,-122.398177,2016-03-20 08:16:50.292945
2659694,13612488,Entire home/apt,,Marina,16,4.5,2.0,1.0,225.0,2.0,37.797761,-122.429652,2016-03-20 08:16:47.099632
11060804,20165420,Shared room,,Nob Hill,0,,1.0,1.0,45.0,1.0,37.791106,-122.416609,2016-03-20 08:16:36.740494
10311667,10333374,Entire home/apt,,Parkside,0,,4.0,2.0,325.0,3.0,37.742734,-122.470996,2016-03-20 08:16:32.473062
4632133,20850212,Entire home/apt,,Marina,40,4.5,2.0,1.0,109.0,1.0,37.797664,-122.425336,2016-03-20 08:16:19.165089
748222,516404,Private room,,Mission,294,5.0,3.0,1.0,100.0,1.0,37.756212,-122.415546,2016-03-20 08:16:00.074221
9316530,9572870,Entire home/apt,,Outer Sunset,0,,,2.0,250.0,3.0,37.752224,-122.507843,2016-03-20 08:15:53.544230
2533484,12975784,Private room,,Downtown/Civic Center,0,,2.0,1.0,79.0,7.0,37.783002,-122.410056,2016-03-20 08:15:50.728103
45299,178043,Entire home/apt,,Castro/Upper Market,68,4.5,2.0,5.0,149.0,1.0,37.760681,-122.433306,2016-03-20 08:15:27.571981
10652400,10260336,Private room,,Nob Hill,0,,2.0,1.0,200.0,1.0,37.795759,-122.419145,2016-03-20 08:15:19.744275
3194136,4901696,Private room,,Mission,0,,1.0,1.0,80.0,6.0,37.758848,-122.405945,2016-03-20 08:14:51.714576
6648062,34799523,Private room,,Bernal Heights,15,5.0,2.0,1.0,150.0,2.0,37.741353,-122.409384,2016-03-20 08:14:43.591058
7055126,24949211,Entire home/apt,,Potrero Hill,31,5.0,4.0,1.0,199.0,1.0,37.759566,-122.394707,2016-03-20 08:14:37.144116
7904207,10788160,Private room,,Mission,1,4.0,3.0,1.0,170.0,1.0,37.758139,-122.414376,2016-03-20 08:14:33.160817
943060,4333808,Entire home/apt,,Parkside,19,5.0,5.0,2.0,250.0,3.0,37.740231,-122.498732,2016-03-20 08:14:03.643408
6107359,640797,Entire home/apt,,Mission,49,5.0,,2.0,299.0,,37.755873,-122.409057,2016-03-20 08:13:55.086112
10961453,11507779,Entire home/apt,,Nob Hill,1,5.0,5.0,2.0,500.0,2.0,37.794289,-122.413281,2016-03-20 08:13:49.069819
10038862,11887179,Private room,,Marina,10,5.0,2.0,1.0,159.0,1.0,37.802611,-122.427639,2016-03-20 07:50:19.576342
8236377,43429481,Entire home/apt,,Chinatown,24,4.5,2.0,0.0,120.0,2.0,37.795972,-122.406545,2016-03-20 07:50:02.190975
343045,571579,Entire home/apt,,Castro/Upper Market,26,4.5,4.0,2.0,350.0,3.0,37.758917,-122.429712,2016-03-20 07:49:59.194015
6937952,28302956,Entire home/apt,,Bernal Heights,9,5.0,2.0,1.0,140.0,5.0,37.73604,-122.41543,2016-03-20 07:49:55.305737
4105958,148524,Entire home/apt,,Inner Sunset,75,5.0,2.0,1.0,144.0,2.0,37.756543,-122.466425,2016-03-20 07:49:49.443861
8925465,38978390,Private room,,Pacific Heights,1,5.0,2.0,1.0,100.0,2.0,37.790702,-122.423721,2016-03-20 07:49:00.289279
4461197,9632192,Entire home/apt,,Western Addition,16,4.5,2.0,1.0,110.0,30.0,37.774123,-122.423329,2016-03-20 07:48:45.837096
8405020,17053509,Entire home/apt,,Lakeshore,13,4.5,,2.0,250.0,1.0,37.71587,-122.473534,2016-03-20 07:48:39.511375
3774124,7174041,Private room,,South of Market,5,4.5,1.0,1.0,105.0,30.0,37.787557,-122.391414,2016-03-20 07:48:20.527513
9546883,44856782,Entire home/apt,,Castro/Upper Market,2,5.0,2.0,0.0,200.0,7.0,37.756563,-122.431316,2016-03-20 07:47:38.247181
1360703,3553372,Private room,,Mission,36,4.0,2.0,1.0,99.0,1.0,37.762968,-122.421196,2016-03-20 07:47:32.644420
5186436,26827557,Private room,,Potrero Hill,7,5.0,1.0,1.0,115.0,1.0,37.76033,-122.406269,2016-03-20 07:47:29.375159
2119773,2501567,Entire home/apt,,Ocean View,78,4.5,4.0,2.0,130.0,1.0,37.718469,-122.451813,2016-03-20 07:47:26.086802
8273250,588375,Entire home/apt,,Russian Hill,5,4.5,3.0,1.0,400.0,1.0,37.800811,-122.423032,2016-03-20 07:47:19.718718
8833630,22755624,Private room,,Mission,2,4.5,1.0,1.0,75.0,4.0,37.752799,-122.416689,2016-03-20 07:47:14.135526
7716327,2330719,Entire home/apt,,Western Addition,0,,4.0,2.0,150.0,7.0,37.772716,-122.434529,2016-03-20 07:46:58.726852
9866404,6235586,Entire home/apt,,Castro/Upper Market,2,5.0,4.0,1.0,155.0,1.0,37.762221,-122.431389,2016-03-20 07:45:56.525876
3176619,16108021,Entire home/apt,,Russian Hill,5,5.0,5.0,3.0,750.0,7.0,37.799414,-122.415072,2016-03-20 07:45:46.337386
1309354,7117407,Entire home/apt,,Castro/Upper Market,1,5.0,5.0,3.0,550.0,7.0,37.760625,-122.436797,2016-03-20 07:45:24.679071
3905190,11638709,Entire home/apt,,North Beach,4,5.0,4.0,2.0,550.0,1.0,37.799634,-122.406253,2016-03-20 07:45:07.376640
