room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3636189,9744251,Shared room,,South of Market,3,4.5,8,1.0,207.0,,37.777214,-122.402398,2017-01-14 13:49:41.256008
15218896,50696929,Shared room,,Mission,6,5.0,2,1.0,147.0,,37.763851,-122.411239,2017-01-14 13:49:24.924158
11461771,9744251,Shared room,,Downtown/Civic Center,5,4.5,14,1.0,138.0,,37.782079,-122.421775,2017-01-14 13:49:23.608897
12857011,329072,Shared room,,Financial District,9,4.5,4,1.0,90.0,,37.793246,-122.403262,2017-01-14 13:49:20.111788
12713376,23624743,Shared room,,South of Market,1,0.0,2,1.0,69.0,,37.777241,-122.392605,2017-01-14 13:49:19.053975
15633281,38163072,Shared room,,Ocean View,3,5.0,5,1.0,68.0,,37.708556,-122.46123,2017-01-14 13:49:19.042854
15070409,1677122,Shared room,,Parkside,12,4.5,3,1.0,75.0,,37.745895,-122.481741,2017-01-14 13:49:17.742868
16151231,88722729,Shared room,,Financial District,10,5.0,2,1.0,70.0,,37.789321,-122.393438,2017-01-14 13:49:17.726526
4347535,3344775,Shared room,,Western Addition,0,0.0,1,1.0,400.0,,37.770644,-122.436452,2017-01-14 13:49:12.737292
15328084,3031100,Shared room,,Nob Hill,0,0.0,2,1.0,225.0,,37.795819,-122.413822,2017-01-14 13:49:10.811973
2846662,9476237,Shared room,,Pacific Heights,1,0.0,3,1.0,250.0,,37.796174,-122.431614,2017-01-14 13:49:10.802943
14500176,3576729,Shared room,,Mission,1,0.0,2,1.0,300.0,,37.768049,-122.42569,2017-01-14 13:49:10.796366
7528301,5164455,Shared room,,Pacific Heights,1,0.0,1,1.0,250.0,,37.794576,-122.426172,2017-01-14 13:49:10.792258
12511223,3536581,Shared room,,South of Market,1,0.0,1,1.0,200.0,,37.776863,-122.413332,2017-01-14 13:49:09.576895
10747952,55567217,Shared room,,Potrero Hill,0,0.0,2,1.0,200.0,,37.761797,-122.398136,2017-01-14 13:49:09.573989
11080673,20612226,Shared room,,Downtown/Civic Center,0,0.0,2,1.0,200.0,,37.774905,-122.420798,2017-01-14 13:49:09.570892
13558325,78101035,Shared room,,Outer Richmond,0,0.0,2,1.0,200.0,,37.782934,-122.478551,2017-01-14 13:49:09.567931
8404771,36471102,Shared room,,Bayview,0,0.0,1,1.0,150.0,,37.738795,-122.40218,2017-01-14 13:49:08.501282
4081570,21170180,Shared room,,South of Market,0,0.0,1,1.0,175.0,,37.780513,-122.397095,2017-01-14 13:49:08.498813
3821508,18776658,Shared room,,Nob Hill,16,5.0,3,1.0,159.0,,37.789729,-122.412503,2017-01-14 13:49:08.495299
4833664,2522761,Shared room,,Downtown/Civic Center,1,0.0,1,1.0,170.0,,37.788733,-122.413018,2017-01-14 13:49:08.491974
10839934,8334445,Shared room,,Western Addition,0,0.0,2,1.0,160.0,,37.774644,-122.432634,2017-01-14 13:49:08.489592
12340199,27051802,Shared room,,Presidio Heights,0,0.0,2,1.0,150.0,,37.786956,-122.448417,2017-01-14 13:49:08.487217
8306266,43793752,Shared room,,South of Market,11,5.0,1,1.0,155.0,,37.779889,-122.402881,2017-01-14 13:49:08.485047
14297060,18227230,Shared room,,Haight Ashbury,2,0.0,3,1.0,150.0,,37.770421,-122.453161,2017-01-14 13:49:08.482902
7712636,40517228,Shared room,,Mission,1,0.0,1,1.0,150.0,,37.753399,-122.417349,2017-01-14 13:49:08.480665
10910543,56550556,Shared room,,Presidio Heights,0,0.0,2,1.0,175.0,,37.783466,-122.447769,2017-01-14 13:49:08.477789
15274872,58759468,Shared room,,Western Addition,1,0.0,1,1.0,160.0,,37.784209,-122.421317,2017-01-14 13:49:08.475677
15240406,18212060,Shared room,,Haight Ashbury,1,0.0,1,1.0,155.0,,37.776321,-122.438312,2017-01-14 13:49:08.473316
4170452,21408671,Shared room,,Inner Richmond,1,0.0,1,1.0,150.0,,37.773817,-122.469664,2017-01-14 13:49:08.469644
16606328,4582815,Shared room,,Financial District,0,0.0,2,1.0,130.0,,37.784647,-122.399711,2017-01-14 13:49:07.393010
11021380,614348,Shared room,,Inner Sunset,1,0.0,2,1.0,110.0,,37.764562,-122.457307,2017-01-14 13:49:01.144363
6750199,25714209,Shared room,,Downtown/Civic Center,4,5.0,2,1.0,110.0,,37.785847,-122.416518,2017-01-14 13:49:01.142166
15437518,50498359,Shared room,,South of Market,8,4.0,2,1.0,120.0,,37.78328,-122.397339,2017-01-14 13:49:01.136418
7419076,38863639,Shared room,,Diamond Heights,0,0.0,1,1.0,120.0,,37.744062,-122.439526,2017-01-14 13:49:01.128334
15389724,20385008,Shared room,,Excelsior,0,0.0,3,1.0,100.0,,37.717104,-122.431292,2017-01-14 13:49:01.122530
9529057,5181498,Shared room,,Inner Sunset,0,0.0,1,1.0,105.0,,37.764785,-122.462207,2017-01-14 13:49:01.120219
8504147,28304379,Shared room,,Mission,0,0.0,2,1.0,100.0,,37.75847,-122.407347,2017-01-14 13:48:59.730409
11528376,14488206,Shared room,,Mission,0,0.0,1,1.0,100.0,,37.751365,-122.408968,2017-01-14 13:48:59.727982
8598745,45251621,Shared room,,Nob Hill,0,0.0,1,1.0,85.0,,37.79119,-122.420715,2017-01-14 13:48:59.724891
16464767,2750828,Shared room,,Mission,0,0.0,1,1.0,99.0,,37.751589,-122.421867,2017-01-14 13:48:59.722768
14774400,128498,Shared room,,Nob Hill,6,4.5,2,1.0,98.0,,37.795826,-122.419057,2017-01-14 13:48:59.719272
14616761,43574594,Shared room,,Western Addition,1,0.0,1,1.0,90.0,,37.776125,-122.433915,2017-01-14 13:48:59.717215
11638464,61691252,Shared room,,Nob Hill,1,0.0,1,1.0,100.0,,37.794078,-122.41509,2017-01-14 13:48:59.714345
10734875,55493537,Shared room,,Outer Sunset,11,5.0,2,1.0,100.0,,37.760919,-122.508477,2017-01-14 13:48:59.711952
6910758,30920210,Shared room,,South of Market,125,5.0,2,1.0,99.0,,37.775244,-122.407506,2017-01-14 13:48:59.706682
8037572,6990092,Shared room,,Western Addition,70,4.5,2,1.0,85.0,,37.774602,-122.42991,2017-01-14 13:48:59.703805
7181819,17018982,Shared room,,North Beach,32,5.0,1,1.0,95.0,,37.804307,-122.412341,2017-01-14 13:48:59.701068
12609273,60803864,Shared room,,Nob Hill,7,5.0,1,1.0,75.0,,37.791655,-122.414574,2017-01-14 13:48:56.824747
12720208,69161680,Shared room,,Western Addition,0,0.0,1,1.0,80.0,,37.780095,-122.433819,2017-01-14 13:48:56.821563
12274606,3838854,Shared room,,Western Addition,0,0.0,1,1.0,60.0,,37.776374,-122.432864,2017-01-14 13:48:56.819250
3139003,15694468,Shared room,,Mission,0,0.0,1,1.0,75.0,,37.761304,-122.408768,2017-01-14 13:48:56.816967
8377605,9744251,Shared room,,Western Addition,8,4.5,14,1.0,69.0,,37.784029,-122.423548,2017-01-14 13:48:56.814136
9150423,16468110,Shared room,,Inner Sunset,3,5.0,1,1.0,70.0,,37.764666,-122.455611,2017-01-14 13:48:56.811623
11297447,22931450,Shared room,,North Beach,28,5.0,2,1.0,63.0,,37.798492,-122.404073,2017-01-14 13:48:56.805698
12270642,22931450,Shared room,,North Beach,23,4.5,2,1.0,63.0,,37.799248,-122.404596,2017-01-14 13:48:56.799492
7026597,23224362,Shared room,,Crocker Amazon,0,0.0,1,1.0,69.0,,37.710835,-122.439312,2017-01-14 13:48:56.788412
13191340,10623716,Shared room,,South of Market,1,0.0,1,1.0,80.0,,37.774037,-122.396721,2017-01-14 13:48:56.785107
8256165,18682626,Shared room,,South of Market,0,0.0,1,1.0,70.0,,37.778477,-122.393829,2017-01-14 13:48:56.782326
14982928,5017010,Shared room,,Downtown/Civic Center,4,5.0,1,1.0,73.0,,37.783012,-122.416984,2017-01-14 13:48:55.488963
6433637,3673651,Shared room,,Mission,3,4.5,1,1.0,75.0,,37.749619,-122.420938,2017-01-14 13:48:55.485817
604999,382545,Shared room,,Bernal Heights,53,4.5,2,1.0,79.0,,37.747483,-122.408208,2017-01-14 13:48:55.483689
14610156,69716994,Shared room,,Russian Hill,29,4.5,1,1.0,78.0,,37.79893,-122.410394,2017-01-14 13:48:55.481549
7844269,41334972,Shared room,,Mission,0,0.0,1,1.0,75.0,,37.760614,-122.422745,2017-01-14 13:48:55.479418
14040855,84133769,Shared room,,South of Market,8,5.0,1,1.0,63.0,,37.781508,-122.390068,2017-01-14 13:48:55.477471
8277136,7386041,Shared room,,South of Market,1,0.0,1,1.0,72.0,,37.778446,-122.394132,2017-01-14 13:48:55.474024
7807401,22053410,Shared room,,Inner Richmond,0,0.0,1,1.0,75.0,,37.781333,-122.454758,2017-01-14 13:48:55.471411
14383718,69249358,Shared room,,Western Addition,3,5.0,1,1.0,75.0,,37.783098,-122.445781,2017-01-14 13:48:55.467280
14610133,69716994,Shared room,,Chinatown,1,0.0,1,1.0,75.0,,37.797211,-122.407981,2017-01-14 13:48:55.464877
15775660,6827998,Shared room,,South of Market,6,4.5,1,1.0,69.0,,37.775091,-122.39735,2017-01-14 13:48:55.462847
1711403,1110789,Shared room,,Western Addition,83,5.0,2,1.0,70.0,,37.782553,-122.443936,2017-01-14 13:48:55.458446
1566931,916362,Shared room,,Marina,16,5.0,1,1.0,75.0,,37.802492,-122.429525,2017-01-14 13:48:55.454602
786492,329072,Shared room,,Financial District,75,4.5,4,1.0,45.0,,37.794208,-122.403105,2017-01-14 13:48:54.067005
12857222,329072,Shared room,,Financial District,18,4.5,4,1.0,45.0,,37.793044,-122.403238,2017-01-14 13:48:54.064910
12857087,329072,Shared room,,Financial District,12,4.5,4,1.0,45.0,,37.794541,-122.403149,2017-01-14 13:48:54.062563
12857179,329072,Shared room,,Financial District,12,4.5,4,1.0,45.0,,37.794714,-122.403286,2017-01-14 13:48:52.890138
259622,329072,Shared room,,Financial District,117,4.5,4,1.0,45.0,,37.79441,-122.404725,2017-01-14 13:48:52.887946
15418986,8491531,Shared room,,Western Addition,1,0.0,1,1.0,40.0,,37.774683,-122.434025,2017-01-14 13:48:52.885683
229240,329072,Shared room,,Financial District,194,4.5,4,1.0,45.0,,37.793414,-122.403399,2017-01-14 13:48:52.880973
12853799,329072,Shared room,,Financial District,15,4.5,4,1.0,45.0,,37.793477,-122.40335,2017-01-14 13:48:52.879060
786506,329072,Shared room,,Financial District,73,4.5,4,1.0,45.0,,37.792597,-122.403395,2017-01-14 13:48:52.872710
