room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1370729,7433057,Entire home/apt,,Western Addition,8,5.0,2,1.0,199.0,5.0,37.77436,-122.422514,2016-07-17 19:30:22.099192
13252992,2657472,Private room,,South of Market,1,,1,1.0,150.0,2.0,37.787263,-122.388772,2016-07-17 19:29:35.928958
9351536,48534149,Entire home/apt,,Outer Richmond,0,,2,0.0,90.0,2.0,37.781816,-122.48602,2016-07-17 19:29:21.410338
1920661,9956229,Entire home/apt,,Pacific Heights,0,,6,3.0,495.0,3.0,37.788294,-122.44668,2016-07-17 19:29:12.853411
12851586,70211768,Private room,,Downtown/Civic Center,5,3.0,2,1.0,85.0,4.0,37.783261,-122.419043,2016-07-17 19:28:54.010144
12255045,65988277,Entire home/apt,,Western Addition,0,,2,0.0,170.0,5.0,37.789014,-122.423017,2016-07-17 19:28:51.960490
13735224,4921,Shared room,,Inner Sunset,0,,1,1.0,10.0,1.0,37.752743,-122.458943,2016-07-17 19:28:39.116646
5500218,8039302,Entire home/apt,,Excelsior,14,4.5,5,2.0,135.0,2.0,37.726152,-122.431282,2016-07-17 19:28:21.750359
12917134,5326196,Entire home/apt,,Outer Richmond,1,,6,2.0,229.0,2.0,37.774427,-122.480396,2016-07-17 19:28:19.385249
2333234,6827338,Entire home/apt,,Nob Hill,32,5.0,2,1.0,200.0,3.0,37.793854,-122.411711,2016-07-17 19:27:56.736136
9843609,41384352,Entire home/apt,,Downtown/Civic Center,3,4.5,4,1.0,140.0,2.0,37.788536,-122.42115,2016-07-17 19:27:43.483777
13813011,7206100,Shared room,,South of Market,0,,4,1.0,65.0,,37.775085,-122.393743,2016-07-17 19:27:35.141351
10968274,28723187,Private room,,Pacific Heights,0,,2,1.0,115.0,1.0,37.793945,-122.424018,2016-07-17 19:27:32.076970
13753819,26758055,Private room,,Outer Sunset,3,5.0,2,1.0,107.0,1.0,37.762548,-122.481458,2016-07-17 19:27:25.662067
11016379,53874497,Entire home/apt,,Mission,12,5.0,7,4.0,450.0,3.0,37.751336,-122.421883,2016-07-17 19:27:10.107772
13171280,4463956,Private room,,Castro/Upper Market,4,5.0,2,1.0,75.0,2.0,37.76404,-122.429967,2016-07-17 19:26:57.431823
4465326,3942235,Entire home/apt,,Western Addition,4,5.0,12,4.0,1199.0,1.0,37.787275,-122.424355,2016-07-17 19:26:53.826216
9234100,3034108,Entire home/apt,,South of Market,0,,3,1.0,475.0,1.0,37.778831,-122.412123,2016-07-17 19:26:23.566024
24723,100800,Entire home/apt,,Western Addition,152,4.5,4,1.0,160.0,5.0,37.787165,-122.433861,2016-07-17 19:26:16.492076
12815115,22537583,Entire home/apt,,Mission,0,,4,2.0,600.0,1.0,37.756288,-122.408738,2016-07-17 19:26:05.728886
7563462,39651928,Entire home/apt,,Western Addition,2,,4,1.0,179.0,2.0,37.782634,-122.443816,2016-07-17 19:25:22.897716
10906832,6199749,Entire home/apt,,South of Market,0,,2,1.0,2000.0,2.0,37.778898,-122.391338,2016-07-17 19:24:55.826004
2022447,434780,Entire home/apt,,Potrero Hill,9,5.0,1,1.0,125.0,5.0,37.759812,-122.403192,2016-07-17 19:24:33.500600
1206261,4677165,Private room,,Haight Ashbury,82,4.5,2,1.0,99.0,1.0,37.771069,-122.448744,2016-07-17 19:24:26.846383
7939407,539677,Entire home/apt,,Inner Richmond,0,,4,2.0,320.0,2.0,37.780685,-122.472604,2016-07-17 19:24:14.666630
4025466,20870285,Private room,,North Beach,4,4.5,2,1.0,129.0,1.0,37.80479,-122.414035,2016-07-17 19:24:05.190897
12290613,57045955,Entire home/apt,,Noe Valley,12,5.0,3,0.0,135.0,1.0,37.746707,-122.431533,2016-07-17 19:23:58.987541
11556239,36381578,Private room,,Outer Richmond,12,4.5,2,1.0,79.0,3.0,37.78002,-122.503846,2016-07-17 19:23:39.791227
4858023,17344933,Private room,,Outer Richmond,0,,3,1.0,50.0,3.0,37.784011,-122.481353,2016-07-17 19:23:32.141063
4855686,1196837,Entire home/apt,,Visitacion Valley,10,5.0,6,2.0,250.0,3.0,37.713386,-122.398333,2016-07-17 19:23:10.379308
4475708,3231054,Entire home/apt,,Western Addition,3,5.0,2,1.0,135.0,2.0,37.786617,-122.423249,2016-07-17 19:23:02.936297
8993455,7247058,Entire home/apt,,Haight Ashbury,19,5.0,2,1.0,199.0,3.0,37.774865,-122.438226,2016-07-17 19:22:48.520182
7327920,29638077,Entire home/apt,,Potrero Hill,53,5.0,3,1.0,189.0,3.0,37.753083,-122.401487,2016-07-17 19:22:14.871948
6491331,33302445,Entire home/apt,,Inner Richmond,77,4.5,10,3.0,300.0,1.0,37.775827,-122.459457,2016-07-17 19:22:06.302536
8339864,13620573,Private room,,Russian Hill,1,,3,1.0,74.0,1.0,37.800016,-122.411513,2016-07-17 19:21:49.649348
6627450,14326861,Entire home/apt,,Castro/Upper Market,12,5.0,7,3.0,455.0,3.0,37.764397,-122.43054,2016-07-17 19:21:42.653803
8525314,662759,Private room,,Downtown/Civic Center,3,4.0,2,1.0,108.0,3.0,37.784881,-122.420655,2016-07-17 19:21:28.954479
13901066,82358203,Private room,,Nob Hill,0,,2,1.0,79.0,,37.791187,-122.418759,2016-07-17 19:21:14.579257
8091505,1907656,Private room,,Castro/Upper Market,0,,1,1.0,220.0,1.0,37.766873,-122.431987,2016-07-17 19:21:11.632312
4679737,2502816,Private room,,Outer Mission,15,4.5,2,1.0,81.0,3.0,37.731253,-122.435179,2016-07-17 19:21:06.302856
13961424,12263169,Private room,,South of Market,0,,2,1.0,60.0,1.0,37.775128,-122.400635,2016-07-17 19:21:01.768212
13018401,64086645,Entire home/apt,,Downtown/Civic Center,0,,6,3.0,525.0,2.0,37.789186,-122.413542,2016-07-17 19:20:57.384511
4269254,12798531,Entire home/apt,,Western Addition,81,5.0,2,1.0,150.0,2.0,37.782972,-122.43156,2016-07-17 19:20:27.174834
1906681,9373952,Entire home/apt,,Potrero Hill,9,5.0,5,3.0,350.0,3.0,37.755242,-122.397361,2016-07-17 19:20:20.484572
664206,67928,Entire home/apt,,Castro/Upper Market,7,5.0,4,2.0,299.0,5.0,37.767206,-122.432275,2016-07-17 19:20:04.704115
12294106,66268551,Shared room,,Western Addition,0,,1,1.0,100.0,1.0,37.775112,-122.422682,2016-07-17 19:20:00.437742
1633933,484257,Private room,,Haight Ashbury,41,5.0,1,1.0,149.0,2.0,37.770146,-122.453528,2016-07-17 19:19:56.156836
12605137,1029075,Shared room,,Mission,1,,1,1.0,1000.0,1.0,37.752256,-122.411951,2016-07-17 19:19:52.575902
4462326,18151037,Private room,,Noe Valley,32,4.5,2,1.0,105.0,2.0,37.753628,-122.437062,2016-07-17 19:19:40.594237
13448099,76785126,Private room,,Treasure Island/YBI,1,,2,1.0,85.0,3.0,37.823199,-122.376219,2016-07-17 19:19:22.668948
10830702,56082528,Entire home/apt,,South of Market,0,,4,1.0,300.0,2.0,37.779399,-122.403607,2016-07-17 19:19:07.755881
10812336,4373951,Entire home/apt,,Nob Hill,0,,3,1.0,99.0,2.0,37.789459,-122.414977,2016-07-17 19:19:02.418997
749744,3940564,Entire home/apt,,Haight Ashbury,95,4.5,4,1.0,295.0,2.0,37.767386,-122.449304,2016-07-17 19:18:58.009757
3494504,4107779,Entire home/apt,,Mission,0,,8,4.0,350.0,3.0,37.7512,-122.410135,2016-07-17 19:18:25.950675
10963006,8585109,Entire home/apt,,Noe Valley,2,,6,3.0,350.0,2.0,37.742984,-122.433913,2016-07-17 19:18:16.602362
1713391,3798491,Entire home/apt,,Nob Hill,69,5.0,1,1.0,225.0,2.0,37.794301,-122.419926,2016-07-17 19:17:55.956891
10546734,54389715,Entire home/apt,,Marina,20,5.0,2,1.0,200.0,2.0,37.80357,-122.445295,2016-07-17 19:16:31.965549
10658305,34691410,Entire home/apt,,Inner Richmond,0,,2,1.0,164.0,10.0,37.776494,-122.447815,2016-07-17 19:16:26.035647
11021851,57164569,Private room,,Haight Ashbury,4,4.5,2,1.0,79.0,1.0,37.775421,-122.44618,2016-07-17 19:16:11.244241
12967106,21744769,Entire home/apt,,Castro/Upper Market,1,,14,4.0,850.0,3.0,37.768984,-122.436509,2016-07-17 19:16:08.421204
8634602,7286625,Entire home/apt,,Nob Hill,29,4.5,3,0.0,200.0,2.0,37.790087,-122.417379,2016-07-17 19:16:05.360567
8685898,17042045,Private room,,Downtown/Civic Center,35,4.0,2,1.0,99.0,2.0,37.785465,-122.408503,2016-07-17 19:16:01.276680
1125115,5565510,Private room,,West of Twin Peaks,45,4.5,1,1.0,59.0,2.0,37.735863,-122.464625,2016-07-17 19:15:58.602390
13683762,79682420,Entire home/apt,,Downtown/Civic Center,1,,2,1.0,220.0,2.0,37.784684,-122.409106,2016-07-17 19:15:24.187605
70753,329072,Shared room,,Financial District,182,4.5,4,1.0,45.0,1.0,37.79447,-122.404505,2016-07-17 19:14:59.396114
2280258,6610484,Private room,,Western Addition,53,5.0,2,1.0,125.0,20.0,37.770802,-122.432231,2016-07-17 19:14:31.828575
7458945,7599395,Entire home/apt,,South of Market,12,4.5,2,1.0,300.0,2.0,37.778887,-122.406381,2016-07-17 19:14:20.798843
21334,81455,Entire home/apt,,Nob Hill,73,5.0,2,1.0,150.0,4.0,37.795796,-122.415334,2016-07-17 19:13:53.487343
13734663,80149022,Private room,,Inner Richmond,0,,1,1.0,62.0,3.0,37.775216,-122.455724,2016-07-17 19:13:27.002546
